chr	start	end	cell_id	state	copy
20	20500001	2.1e+07	2N A	2	2.01761401888962
20	21000001	21500000	2N A	2	1.8828979049179
20	21500001	2.2e+07	2N A	2	1.99651204032449
20	22000001	22500000	2N A	2	2.01587510045424
20	22500001	2.3e+07	2N A	2	2.04255790960024
20	23000001	23500000	2N A	2	1.96847560333425
20	23500001	2.4e+07	2N A	2	1.95065572014358
20	24000001	24500000	2N A	2	2.03910292563226
20	24500001	2.5e+07	2N A	2	2.01698270803356
20	25000001	25500000	2N A	2	1.99044026007033
20	25500001	2.6e+07	2N A	2	1.61411563155063
20	26000001	26500000	2N A	2	NA
20	26500001	2.7e+07	2N A	2	NA
20	27000001	27500000	2N A	2	NA
20	27500001	2.8e+07	2N A	2	NA
20	28000001	28500000	2N A	2	NA
20	28500001	2.9e+07	2N A	2	NA
20	29000001	29500000	2N A	2	NA
20	29500001	3e+07	2N A	2	NA
20	30000001	30500000	2N A	3	2.86466883417217
20	30500001	3.1e+07	2N A	3	2.78349078076771
20	31000001	31500000	2N A	3	2.81709622903052
20	31500001	3.2e+07	2N A	3	3.46432885417285
20	32000001	32500000	2N A	3	2.83421979057946
20	32500001	3.3e+07	2N A	2	1.95542092317653
20	33000001	33500000	2N A	2	1.85920036451623
20	33500001	3.4e+07	2N A	2	1.97697887230975
20	34000001	34500000	2N A	2	2.29355186936722
20	34500001	3.5e+07	2N A	2	NA
20	35000001	35500000	2N A	2	1.97251901712849
20	35500001	3.6e+07	2N A	2	1.84404854919403
20	36000001	36500000	2N A	2	1.95446688710515
20	36500001	3.7e+07	2N A	2	1.89303377478274
20	37000001	37500000	2N A	2	2.3572893782713
20	37500001	3.8e+07	2N A	3	2.90731443473332
20	38000001	38500000	2N A	3	3.07215771952386
20	38500001	3.9e+07	2N A	3	3.06243936028939
20	39000001	39500000	2N A	3	2.91296994953551
20	39500001	4e+07	2N A	3	2.83235977409782
20	40000001	40500000	2N A	3	2.8890804725834
20	40500001	4.1e+07	2N A	3	3.03854673481532
20	41000001	41500000	2N A	3	2.99263373575774
20	41500001	4.2e+07	2N A	3	3.01643683615151
20	42000001	42500000	2N A	3	2.77956804342699
20	42500001	4.3e+07	2N A	3	2.46737365723807
20	43000001	43500000	2N A	2	1.89453616353826
20	43500001	4.4e+07	2N A	2	2.03229271350437
20	44000001	44500000	2N A	3	2.8724537586727
20	44500001	4.5e+07	2N A	3	2.78742006478633
20	45000001	45500000	2N A	3	2.96564732456464
20	45500001	4.6e+07	2N A	3	3.58829604503313
20	46000001	46500000	2N A	3	3.78961136397787
20	46500001	4.7e+07	2N A	3	3.54258135132682
20	47000001	47500000	2N A	3	2.94723845624759
20	47500001	4.8e+07	2N A	3	2.90369894106877
20	48000001	48500000	2N A	2	2.43371388207374
20	48500001	4.9e+07	2N A	2	1.90501173545619
20	49000001	49500000	2N A	2	1.99347220690963
20	49500001	5e+07	2N A	2	2.05545739385001
20	50000001	50500000	2N A	2	1.95564826859108
20	50500001	5.1e+07	2N A	2	1.97169095112354
20	51000001	51500000	2N A	2	1.98278622870205
20	51500001	5.2e+07	2N A	2	1.95826648038225
20	52000001	52500000	2N A	2	1.92708600149572
20	52500001	5.3e+07	2N A	2	1.94464761339046
20	53000001	53500000	2N A	2	1.96486108223349
20	53500001	5.4e+07	2N A	2	1.99769224399326
20	54000001	54500000	2N A	2	1.97185454576673
20	54500001	5.5e+07	2N A	2	2.05068975887486
20	55000001	55500000	2N A	2	1.9612106703225
20	55500001	5.6e+07	2N A	2	1.98234248417473
20	56000001	56500000	2N A	2	2.00540147894276
20	56500001	5.7e+07	2N A	2	2.07818426877746
20	57000001	57500000	2N A	2	3.14436168088603
20	57500001	5.8e+07	2N A	2	2.69142915730149
20	58000001	58500000	2N A	2	1.91268086624806
20	58500001	5.9e+07	2N A	2	2.00924101325461
20	59000001	59500000	2N A	2	2.05272555364864
20	59500001	6e+07	2N A	2	2.01648218084473
20	60000001	60500000	2N A	2	2.02035636241615
20	60500001	6.1e+07	2N A	2	1.81273643516246
20	61000001	61500000	2N A	2	NA
20	61500001	6.2e+07	2N A	2	1.86628249615206
20	62000001	62500000	2N A	2	1.81072414403886
20	62500001	6.3e+07	2N A	2	NA
20	63000001	63500000	2N A	2	NA
21	1	5e+05	2N A	2	NA
21	500001	1e+06	2N A	2	NA
21	1000001	1500000	2N A	2	NA
21	1500001	2e+06	2N A	2	NA
21	2000001	2500000	2N A	2	NA
21	2500001	3e+06	2N A	2	NA
21	3000001	3500000	2N A	2	NA
21	3500001	4e+06	2N A	2	NA
21	4000001	4500000	2N A	2	NA
21	4500001	5e+06	2N A	2	NA
21	5000001	5500000	2N A	2	NA
21	5500001	6e+06	2N A	2	NA
21	6000001	6500000	2N A	2	NA
21	6500001	7e+06	2N A	2	NA
21	7000001	7500000	2N A	2	NA
21	7500001	8e+06	2N A	2	NA
21	8000001	8500000	2N A	2	NA
21	8500001	9e+06	2N A	2	NA
21	9000001	9500000	2N A	2	NA
21	9500001	1e+07	2N A	2	NA
21	10000001	10500000	2N A	2	NA
21	10500001	1.1e+07	2N A	2	NA
21	11000001	11500000	2N A	2	NA
21	11500001	1.2e+07	2N A	2	NA
21	12000001	12500000	2N A	2	NA
21	12500001	1.3e+07	2N A	2	NA
21	13000001	13500000	2N A	2	NA
21	13500001	1.4e+07	2N A	2	NA
21	14000001	14500000	2N A	2	NA
21	14500001	1.5e+07	2N A	2	1.50231175033858
21	15000001	15500000	2N A	2	1.10199237737666
21	15500001	1.6e+07	2N A	2	2.05756541331956
21	16000001	16500000	2N A	2	2.0610950362294
21	16500001	1.7e+07	2N A	2	2.07777478981257
21	17000001	17500000	2N A	2	2.09652059058775
21	17500001	1.8e+07	2N A	2	2.06727457546517
21	18000001	18500000	2N A	2	2.0337880020953
21	18500001	1.9e+07	2N A	2	1.96553953184374
21	19000001	19500000	2N A	2	1.93589154201175
21	19500001	2e+07	2N A	2	2.10103799413411
21	20000001	20500000	2N A	2	2.08869931698191
21	20500001	2.1e+07	2N A	2	2.16544075723854
21	21000001	21500000	2N A	2	2.13748994093229
21	21500001	2.2e+07	2N A	2	2.15006017238317
21	22000001	22500000	2N A	2	2.61487077462396
21	22500001	2.3e+07	2N A	2	2.0684742942069
21	23000001	23500000	2N A	2	2.10996925774566
21	23500001	2.4e+07	2N A	2	2.20652789340105
21	24000001	24500000	2N A	2	2.11949931651939
21	24500001	2.5e+07	2N A	2	2.33610624936518
21	25000001	25500000	2N A	2	1.97089007354125
21	25500001	2.6e+07	2N A	2	2.10837274059808
21	26000001	26500000	2N A	2	2.12318202557133
21	26500001	2.7e+07	2N A	2	2.05644044110619
21	27000001	27500000	2N A	2	1.96037258600361
21	27500001	2.8e+07	2N A	2	1.97537665294179
21	28000001	28500000	2N A	2	2.03040705152479
21	28500001	2.9e+07	2N A	2	2.020641846666
21	29000001	29500000	2N A	2	2.07378556703702
21	29500001	3e+07	2N A	2	2.10480871365737
21	30000001	30500000	2N A	2	1.95633926459992
21	30500001	3.1e+07	2N A	2	2.02308716854653
21	31000001	31500000	2N A	2	2.03641668926226
21	31500001	3.2e+07	2N A	2	2.00285619259943
21	32000001	32500000	2N A	2	1.98958978686258
21	32500001	3.3e+07	2N A	2	2.01440659649846
21	33000001	33500000	2N A	2	NA
21	33500001	3.4e+07	2N A	2	2.02432406277526
21	34000001	34500000	2N A	2	2.79088016040458
21	34500001	3.5e+07	2N A	2	1.92884515551394
21	35000001	35500000	2N A	2	1.98169236423408
21	35500001	3.6e+07	2N A	2	2.00739703332296
21	36000001	36500000	2N A	2	2.03277940582323
21	36500001	3.7e+07	2N A	2	2.04343094207486
21	37000001	37500000	2N A	2	2.08015479087404
21	37500001	3.8e+07	2N A	2	2.12390949313009
21	38000001	38500000	2N A	2	2.47689404219527
21	38500001	3.9e+07	2N A	2	1.96034566024863
21	39000001	39500000	2N A	2	2.02319162106444
21	39500001	4e+07	2N A	2	2.05654051941902
21	40000001	40500000	2N A	2	NA
21	40500001	4.1e+07	2N A	2	1.91872581819544
21	41000001	41500000	2N A	2	2.12973433891407
21	41500001	4.2e+07	2N A	2	2.06435790992733
21	42000001	42500000	2N A	2	1.98132291079628
21	42500001	4.3e+07	2N A	2	NA
21	43000001	43500000	2N A	2	NA
21	43500001	4.4e+07	2N A	2	2.02742669903005
21	44000001	44500000	2N A	2	NA
21	44500001	4.5e+07	2N A	2	NA
21	45000001	45500000	2N A	2	2.03577398344514
21	45500001	4.6e+07	2N A	2	1.90629699503976
21	46000001	46500000	2N A	2	1.84221600894358
21	46500001	4.7e+07	2N A	2	1.85047545312904
21	47000001	47500000	2N A	2	1.91064439808433
21	47500001	4.8e+07	2N A	2	1.94172037718382
21	48000001	48500000	2N A	2	NA
22	1	5e+05	2N A	1	NA
22	500001	1e+06	2N A	1	NA
22	1000001	1500000	2N A	1	NA
22	1500001	2e+06	2N A	1	NA
22	2000001	2500000	2N A	1	NA
22	2500001	3e+06	2N A	1	NA
22	3000001	3500000	2N A	1	NA
22	3500001	4e+06	2N A	1	NA
22	4000001	4500000	2N A	1	NA
22	4500001	5e+06	2N A	1	NA
22	5000001	5500000	2N A	1	NA
22	5500001	6e+06	2N A	1	NA
22	6000001	6500000	2N A	1	NA
22	6500001	7e+06	2N A	1	NA
22	7000001	7500000	2N A	1	NA
22	7500001	8e+06	2N A	1	NA
22	8000001	8500000	2N A	1	NA
22	8500001	9e+06	2N A	1	NA
22	9000001	9500000	2N A	1	NA
22	9500001	1e+07	2N A	1	NA
22	10000001	10500000	2N A	1	NA
22	10500001	1.1e+07	2N A	1	NA
22	11000001	11500000	2N A	1	NA
22	11500001	1.2e+07	2N A	1	NA
22	12000001	12500000	2N A	1	NA
22	12500001	1.3e+07	2N A	1	NA
22	13000001	13500000	2N A	1	NA
22	13500001	1.4e+07	2N A	1	NA
22	14000001	14500000	2N A	1	NA
22	14500001	1.5e+07	2N A	1	NA
22	15000001	15500000	2N A	1	NA
22	15500001	1.6e+07	2N A	1	NA
22	16000001	16500000	2N A	1	NA
22	16500001	1.7e+07	2N A	1	NA
22	17000001	17500000	2N A	1	1.3176522725385
22	17500001	1.8e+07	2N A	1	1.95585000796264
22	18000001	18500000	2N A	1	1.23538801102192
22	18500001	1.9e+07	2N A	1	0.759489650346022
22	19000001	19500000	2N A	1	NA
22	19500001	2e+07	2N A	1	1.0422650252388
22	20000001	20500000	2N A	1	0.699450662293813
22	20500001	2.1e+07	2N A	1	NA
22	21000001	21500000	2N A	1	0.948575548975428
22	21500001	2.2e+07	2N A	1	0.448431818798055
22	22000001	22500000	2N A	1	1.02237875850536
22	22500001	2.3e+07	2N A	1	1.00527827413397
22	23000001	23500000	2N A	1	0.982388942758463
22	23500001	2.4e+07	2N A	1	0.976436437989644
22	24000001	24500000	2N A	1	0.882876925068577
22	24500001	2.5e+07	2N A	1	1.00803577291439
22	25000001	25500000	2N A	1	0.888023948241137
22	25500001	2.6e+07	2N A	1	0.987856998321505
22	26000001	26500000	2N A	1	1.06833888435483
22	26500001	2.7e+07	2N A	1	1.09189249687634
22	27000001	27500000	2N A	1	1.09867183998575
22	27500001	2.8e+07	2N A	1	1.02475274666501
22	28000001	28500000	2N A	1	0.934444274562319
22	28500001	2.9e+07	2N A	1	1.00116505870264
22	29000001	29500000	2N A	1	1.02885992484326
22	29500001	3e+07	2N A	1	1.06233190089756
22	30000001	30500000	2N A	2	2.16058188485653
22	30500001	3.1e+07	2N A	3	3.37419588221068
22	31000001	31500000	2N A	3	3.4120155104775
22	31500001	3.2e+07	2N A	2	1.93698309698346
22	32000001	32500000	2N A	2	2.02876841310756
22	32500001	3.3e+07	2N A	2	1.73086290836806
22	33000001	33500000	2N A	1	0.969021927761311
22	33500001	3.4e+07	2N A	1	1.04658223112175
22	34000001	34500000	2N A	1	1.06219999070799
22	34500001	3.5e+07	2N A	1	1.04726550935908
22	35000001	35500000	2N A	1	1.07030215931288
22	35500001	3.6e+07	2N A	1	1.02820163978727
22	36000001	36500000	2N A	1	0.944619335211648
22	36500001	3.7e+07	2N A	1	1.05512258515808
22	37000001	37500000	2N A	1	1.04872279992163
22	37500001	3.8e+07	2N A	2	1.74670405972068
22	38000001	38500000	2N A	2	2.35453371956815
22	38500001	3.9e+07	2N A	3	2.79410208649303
22	39000001	39500000	2N A	3	2.81751167577672
22	39500001	4e+07	2N A	3	2.93563474279415
22	40000001	40500000	2N A	3	2.80802885989253
22	40500001	4.1e+07	2N A	3	2.86385134911361
22	41000001	41500000	2N A	3	2.6882929656177
22	41500001	4.2e+07	2N A	2	1.98923406268719
22	42000001	42500000	2N A	2	1.89105396199187
22	42500001	4.3e+07	2N A	2	1.86137644707579
22	43000001	43500000	2N A	2	1.63711116059156
22	43500001	4.4e+07	2N A	1	1.07777502516821
22	44000001	44500000	2N A	1	1.00466400930723
22	44500001	4.5e+07	2N A	1	1.01253161595295
22	45000001	45500000	2N A	1	1.03750238140247
22	45500001	4.6e+07	2N A	1	1.02483329349009
22	46000001	46500000	2N A	1	1.00125483191671
22	46500001	4.7e+07	2N A	1	1.05138396074108
22	47000001	47500000	2N A	1	1.06788718790979
22	47500001	4.8e+07	2N A	1	1.06143064492475
22	48000001	48500000	2N A	1	1.0009896382424
22	48500001	4.9e+07	2N A	1	1.04949661262506
22	49000001	49500000	2N A	1	1.04573216705811
22	49500001	5e+07	2N A	1	1.01039193997357
22	50000001	50500000	2N A	1	NA
22	50500001	5.1e+07	2N A	1	1.02473343584072
22	51000001	51500000	2N A	1	NA
3	1	5e+05	2N A	2	NA
3	500001	1e+06	2N A	2	1.94922980450746
3	1000001	1500000	2N A	2	1.97392726175987
3	1500001	2e+06	2N A	2	1.97675928884119
3	2000001	2500000	2N A	2	1.97221873242968
3	2500001	3e+06	2N A	2	1.95008421107917
3	3000001	3500000	2N A	2	2.00190915755663
3	3500001	4e+06	2N A	2	1.93369027663499
3	4000001	4500000	2N A	2	1.95628333354896
3	4500001	5e+06	2N A	2	2.00245768762113
3	5000001	5500000	2N A	2	1.95957337833471
3	5500001	6e+06	2N A	2	2.01662251781531
3	6000001	6500000	2N A	2	2.00686524530527
3	6500001	7e+06	2N A	2	1.98278909577696
3	7000001	7500000	2N A	2	1.91783213317522
3	7500001	8e+06	2N A	2	1.9893486296697
3	8000001	8500000	2N A	2	1.97229494305314
3	8500001	9e+06	2N A	2	1.93179361917795
3	9000001	9500000	2N A	2	2.36266257602533
3	9500001	1e+07	2N A	3	2.83565983822634
3	10000001	10500000	2N A	3	3.01759574373536
3	10500001	1.1e+07	2N A	2	2.38857472839496
3	11000001	11500000	2N A	2	2.38182108404283
3	11500001	1.2e+07	2N A	2	1.96808211240524
3	12000001	12500000	2N A	2	1.91265189597748
3	12500001	1.3e+07	2N A	2	1.94260241198451
3	13000001	13500000	2N A	2	2.02022122511051
3	13500001	1.4e+07	2N A	2	1.97296202337825
3	14000001	14500000	2N A	2	2.03457154817086
3	14500001	1.5e+07	2N A	2	2.06412098956412
3	15000001	15500000	2N A	2	1.94412048794717
3	15500001	1.6e+07	2N A	2	1.9576119911541
3	16000001	16500000	2N A	2	2.0516145082574
3	16500001	1.7e+07	2N A	2	1.93979293222778
3	17000001	17500000	2N A	2	1.93035990691326
3	17500001	1.8e+07	2N A	2	1.86538003458711
3	18000001	18500000	2N A	2	1.97150811100623
3	18500001	1.9e+07	2N A	2	1.97707319481518
3	19000001	19500000	2N A	2	1.91803080044914
3	19500001	2e+07	2N A	2	1.89445929869995
3	20000001	20500000	2N A	2	1.91224228336863
3	20500001	2.1e+07	2N A	2	2.37290905489137
3	21000001	21500000	2N A	2	1.94212374640698
3	21500001	2.2e+07	2N A	2	2.06006296155031
3	22000001	22500000	2N A	2	1.92298478747428
3	22500001	2.3e+07	2N A	2	1.94564035321702
3	23000001	23500000	2N A	2	1.97804013064578
3	23500001	2.4e+07	2N A	2	1.92451012321196
3	24000001	24500000	2N A	2	2.00739791074836
3	24500001	2.5e+07	2N A	2	2.00105919205886
3	25000001	25500000	2N A	2	2.03532863330898
3	25500001	2.6e+07	2N A	2	1.95729040074348
3	26000001	26500000	2N A	2	2.0270987907257
3	26500001	2.7e+07	2N A	2	1.96524456665132
3	27000001	27500000	2N A	2	1.9919248249797
3	27500001	2.8e+07	2N A	2	1.9374410709426
3	28000001	28500000	2N A	2	1.94149483464444
3	28500001	2.9e+07	2N A	2	1.97439103005772
3	29000001	29500000	2N A	2	1.98778606657299
3	29500001	3e+07	2N A	2	2.0307931591104
3	30000001	30500000	2N A	2	2.02737761760872
3	30500001	3.1e+07	2N A	2	2.01453517485281
3	31000001	31500000	2N A	2	1.99061404382924
3	31500001	3.2e+07	2N A	2	1.96534026372273
3	32000001	32500000	2N A	2	1.99579337206632
3	32500001	3.3e+07	2N A	2	1.8628018293406
3	33000001	33500000	2N A	2	1.93384297527737
3	33500001	3.4e+07	2N A	2	1.93121066809181
3	34000001	34500000	2N A	2	2.03094087429007
3	34500001	3.5e+07	2N A	2	1.95209466428594
3	35000001	35500000	2N A	2	1.95186187900927
3	35500001	3.6e+07	2N A	2	2.0705112108968
3	36000001	36500000	2N A	2	2.07708130952864
3	36500001	3.7e+07	2N A	2	2.02709857245861
3	37000001	37500000	2N A	2	1.94752836152055
3	37500001	3.8e+07	2N A	2	2.06166350291625
3	38000001	38500000	2N A	2	1.91726152813148
3	38500001	3.9e+07	2N A	2	1.97015482440865
3	39000001	39500000	2N A	2	1.96687319213815
3	39500001	4e+07	2N A	2	1.96289597330927
3	40000001	40500000	2N A	2	2.06580579376971
3	40500001	4.1e+07	2N A	2	2.04270137292274
3	41000001	41500000	2N A	2	1.98408815143343
3	41500001	4.2e+07	2N A	2	1.94108171628676
3	42000001	42500000	2N A	2	1.97724958745921
3	42500001	4.3e+07	2N A	2	1.92948720481512
3	43000001	43500000	2N A	2	2.02287021903875
3	43500001	4.4e+07	2N A	2	2.00159272852477
3	44000001	44500000	2N A	2	1.95198061354273
3	44500001	4.5e+07	2N A	2	1.97664889075103
3	45000001	45500000	2N A	3	2.9595135840907
3	45500001	4.6e+07	2N A	3	2.97049803664984
3	46000001	46500000	2N A	3	3.04372858716455
3	46500001	4.7e+07	2N A	3	2.77113369883608
3	47000001	47500000	2N A	3	4.2612534288374
3	47500001	4.8e+07	2N A	3	5.17990157904292
3	48000001	48500000	2N A	3	3.76640919819231
3	48500001	4.9e+07	2N A	3	2.90724786500618
3	49000001	49500000	2N A	3	3.07291947493889
3	49500001	5e+07	2N A	2	2.09095421142302
3	50000001	50500000	2N A	2	1.90487355281873
3	50500001	5.1e+07	2N A	2	1.84844679977518
3	51000001	51500000	2N A	2	1.91934146179826
3	51500001	5.2e+07	2N A	2	1.94514867409019
3	52000001	52500000	2N A	2	1.99101425407366
3	52500001	5.3e+07	2N A	2	2.01003460545457
3	53000001	53500000	2N A	2	2.31897419897934
3	53500001	5.4e+07	2N A	2	2.02207124249985
3	54000001	54500000	2N A	2	1.98920049921416
3	54500001	5.5e+07	2N A	2	2.01939936615681
3	55000001	55500000	2N A	2	1.99471620525593
3	55500001	5.6e+07	2N A	2	1.96955059470944
3	56000001	56500000	2N A	2	2.03236838833337
3	56500001	5.7e+07	2N A	2	1.97056273607741
3	57000001	57500000	2N A	2	2.00343470694294
3	57500001	5.8e+07	2N A	2	1.97967865920721
3	58000001	58500000	2N A	2	2.03126777298027
3	58500001	5.9e+07	2N A	2	2.27723983467279
3	59000001	59500000	2N A	2	2.66398632223334
3	59500001	6e+07	2N A	2	2.03314065407996
3	60000001	60500000	2N A	2	NA
3	60500001	6.1e+07	2N A	2	NA
3	61000001	61500000	2N A	2	1.92704720332442
3	61500001	6.2e+07	2N A	2	1.99473351418133
3	62000001	62500000	2N A	2	2.05816270547523
3	62500001	6.3e+07	2N A	2	1.98279485179411
3	63000001	63500000	2N A	2	1.92792960769475
3	63500001	6.4e+07	2N A	2	1.95243070769416
3	64000001	64500000	2N A	2	2.01295728425418
3	64500001	6.5e+07	2N A	2	1.97382405851382
3	65000001	65500000	2N A	2	1.9781668228556
3	65500001	6.6e+07	2N A	2	1.95011674735027
3	66000001	66500000	2N A	2	NA
3	66500001	6.7e+07	2N A	2	2.50843233433965
3	67000001	67500000	2N A	2	1.99437214801554
3	67500001	6.8e+07	2N A	2	1.95531985311766
3	68000001	68500000	2N A	3	2.49372884752451
3	68500001	6.9e+07	2N A	3	3.01846767424016
3	69000001	69500000	2N A	3	2.9824754663594
3	69500001	7e+07	2N A	3	2.96854524141405
3	70000001	70500000	2N A	3	2.95622497873933
3	70500001	7.1e+07	2N A	3	2.98787117104867
3	71000001	71500000	2N A	3	2.98926925477805
3	71500001	7.2e+07	2N A	3	2.9966107467303
3	72000001	72500000	2N A	3	3.10474955017274
3	72500001	7.3e+07	2N A	3	2.96670282760241
3	73000001	73500000	2N A	3	3.02457665734744
3	73500001	7.4e+07	2N A	3	2.95883491387645
3	74000001	74500000	2N A	3	2.95754909107787
3	74500001	7.5e+07	2N A	3	2.93907541018501
3	75000001	75500000	2N A	3	2.69683792155057
3	75500001	7.6e+07	2N A	3	1.92235527732268
3	76000001	76500000	2N A	3	3.12494719935546
3	76500001	7.7e+07	2N A	3	2.93570699795396
3	77000001	77500000	2N A	3	2.55715924661701
3	77500001	7.8e+07	2N A	2	2.10436332210889
3	78000001	78500000	2N A	2	2.01326876348167
3	78500001	7.9e+07	2N A	2	2.75036006966162
3	79000001	79500000	2N A	2	1.96442991096316
3	79500001	8e+07	2N A	2	2.1284825028386
3	80000001	80500000	2N A	2	2.12257183839492
3	80500001	8.1e+07	2N A	2	2.41612561580262
3	81000001	81500000	2N A	2	2.0015495450855
3	81500001	8.2e+07	2N A	2	1.96807122216741
3	82000001	82500000	2N A	2	2.09839877964735
3	82500001	8.3e+07	2N A	2	2.10298165536351
3	83000001	83500000	2N A	2	2.45917490436825
3	83500001	8.4e+07	2N A	2	2.14616333291376
3	84000001	84500000	2N A	2	2.11712345941479
3	84500001	8.5e+07	2N A	2	2.02809997470879
3	85000001	85500000	2N A	2	2.10205863261426
3	85500001	8.6e+07	2N A	2	2.07018322710559
3	86000001	86500000	2N A	2	2.03933679607182
3	86500001	8.7e+07	2N A	2	2.083987385838
3	87000001	87500000	2N A	2	2.05036458754435
3	87500001	8.8e+07	2N A	3	2.92823337135466
3	88000001	88500000	2N A	3	2.91459447554161
3	88500001	8.9e+07	2N A	2	1.98477894617828
3	89000001	89500000	2N A	2	1.97134081517239
3	89500001	9e+07	2N A	2	2.02157425982558
3	90000001	90500000	2N A	2	1.39983609228933
3	90500001	9.1e+07	2N A	2	NA
3	91000001	91500000	2N A	2	NA
3	91500001	9.2e+07	2N A	2	NA
3	92000001	92500000	2N A	2	NA
3	92500001	9.3e+07	2N A	2	NA
3	93000001	93500000	2N A	2	NA
3	93500001	9.4e+07	2N A	2	NA
3	94000001	94500000	2N A	2	2.03987491309827
3	94500001	9.5e+07	2N A	2	2.14194571895819
3	95000001	95500000	2N A	2	2.69123650163761
3	95500001	9.6e+07	2N A	2	2.1564945654654
3	96000001	96500000	2N A	2	2.07545896455934
3	96500001	9.7e+07	2N A	2	2.03539148255265
3	97000001	97500000	2N A	2	2.02806203553526
3	97500001	9.8e+07	2N A	2	1.91027361348921
3	98000001	98500000	2N A	2	1.9263686988916
3	98500001	9.9e+07	2N A	2	1.9015245666558
3	99000001	99500000	2N A	2	1.97018556842721
3	99500001	1e+08	2N A	2	1.96980656583294
3	100000001	100500000	2N A	2	1.9435833824331
3	100500001	1.01e+08	2N A	2	2.04591208143492
3	101000001	101500000	2N A	2	1.92304282944775
3	101500001	1.02e+08	2N A	2	1.96370690534274
3	102000001	102500000	2N A	2	2.00182247538387
3	102500001	1.03e+08	2N A	2	1.94037356465239
3	103000001	103500000	2N A	2	1.96380044837215
3	103500001	1.04e+08	2N A	2	1.97803417994593
3	104000001	104500000	2N A	2	2.11122839396535
3	104500001	1.05e+08	2N A	2	2.07700680010755
3	105000001	105500000	2N A	3	2.55557612684825
3	105500001	1.06e+08	2N A	3	3.62988302004837
3	106000001	106500000	2N A	3	2.9538666633969
3	106500001	1.07e+08	2N A	3	2.9433251028797
3	107000001	107500000	2N A	2	1.91745010931476
3	107500001	1.08e+08	2N A	2	2.01807375895556
3	108000001	108500000	2N A	2	2.00586362141604
3	108500001	1.09e+08	2N A	2	1.94071766468307
3	109000001	109500000	2N A	2	1.91512644711506
3	109500001	1.1e+08	2N A	2	1.9973280114395
3	110000001	110500000	2N A	2	2.05161877556055
3	110500001	1.11e+08	2N A	2	2.19898899215064
3	111000001	111500000	2N A	3	2.91405133897298
3	111500001	1.12e+08	2N A	3	2.95656466281502
3	112000001	112500000	2N A	3	2.94571927948343
3	112500001	1.13e+08	2N A	3	2.89266400740777
3	113000001	113500000	2N A	3	2.89814906838566
3	113500001	1.14e+08	2N A	3	2.93859819933428
3	114000001	114500000	2N A	3	3.05133666604617
3	114500001	1.15e+08	2N A	2	2.0995006525136
3	115000001	115500000	2N A	2	1.96090913410192
3	115500001	1.16e+08	2N A	2	2.00361941189168
3	116000001	116500000	2N A	2	1.41970140123996
3	116500001	1.17e+08	2N A	2	1.95803723701032
3	117000001	117500000	2N A	2	1.85467509647866
3	117500001	1.18e+08	2N A	2	2.00022560848387
3	118000001	118500000	2N A	2	1.98530912473349
3	118500001	1.19e+08	2N A	2	1.88356040165868
3	119000001	119500000	2N A	2	2.00398424456241
3	119500001	1.2e+08	2N A	2	1.97164270045689
3	120000001	120500000	2N A	2	1.93718243133087
3	120500001	1.21e+08	2N A	2	1.97126689421388
3	121000001	121500000	2N A	2	1.90237113078737
3	121500001	1.22e+08	2N A	2	1.86801690703682
3	122000001	122500000	2N A	2	2.19167507983707
3	122500001	1.23e+08	2N A	3	2.86919074058556
3	123000001	123500000	2N A	3	2.9862297885573
3	123500001	1.24e+08	2N A	3	3.39316190507014
3	124000001	124500000	2N A	3	3.01451506210546
3	124500001	1.25e+08	2N A	3	3.00921379421483
3	125000001	125500000	2N A	3	2.68828688815598
3	125500001	1.26e+08	2N A	2	1.93487682897722
3	126000001	126500000	2N A	2	1.96629144441645
3	126500001	1.27e+08	2N A	2	1.96572099529843
3	127000001	127500000	2N A	2	2.01284816740031
3	127500001	1.28e+08	2N A	2	2.01411535191706
3	128000001	128500000	2N A	2	1.99791052804816
3	128500001	1.29e+08	2N A	2	1.97511083270962
3	129000001	129500000	2N A	2	1.9277992482469
3	129500001	1.3e+08	2N A	2	1.94187274797133
3	130000001	130500000	2N A	2	2.02537688771365
3	130500001	1.31e+08	2N A	2	1.93437860358318
3	131000001	131500000	2N A	2	1.95416969404878
3	131500001	1.32e+08	2N A	2	1.88091804660625
3	132000001	132500000	2N A	2	1.91407595678119
3	132500001	1.33e+08	2N A	2	1.96563592500452
3	133000001	133500000	2N A	2	1.97223539882821
3	133500001	1.34e+08	2N A	2	1.95431643780894
3	134000001	134500000	2N A	2	1.94694933772856
3	134500001	1.35e+08	2N A	2	1.98800276782577
3	135000001	135500000	2N A	2	1.98736770635354
3	135500001	1.36e+08	2N A	2	2.00688475482316
3	136000001	136500000	2N A	2	1.90293225598298
3	136500001	1.37e+08	2N A	2	1.96816674089813
3	137000001	137500000	2N A	2	1.87621985482047
3	137500001	1.38e+08	2N A	2	1.98299675008954
3	138000001	138500000	2N A	2	1.96261829849734
3	138500001	1.39e+08	2N A	2	1.95879297901467
3	139000001	139500000	2N A	2	3.09540072205595
3	139500001	1.4e+08	2N A	2	2.20914368130266
3	140000001	140500000	2N A	2	2.03134297113499
3	140500001	1.41e+08	2N A	2	1.93854077221186
3	141000001	141500000	2N A	2	1.96794666201366
3	141500001	1.42e+08	2N A	2	1.95740459470963
3	142000001	142500000	2N A	2	1.9920992993097
