pos	first	median	third
3731	14	24	40
3732	15	24	40
3733	14	24	39
3734	14	23	39
3735	14	23	39
3736	14	23	39
3737	13	21	36
3738	13	22	36
3739	13	21	36
3740	13	22	37
3741	13	22	37
3742	13	22	37
3743	13	22	36
3744	13	21	36
3745	13	22	36
3746	13	22	36
3747	13	21	36
3748	12	21	35
3749	12	21	35
3750	12	21	35
3751	12	21	35
3752	12	21	35
3753	12	20	34
3754	12	21	35
3755	12	21	35
3756	12	21	36
3757	13	21	36
3758	12	20	34
3759	12	20	34
3760	11	20	33
3761	12	20	34
3762	11	20	33
3763	11	20	33
3764	12	20	34
3765	11	19	32
3766	11	19	32
3767	11	19	32
3768	11	20	34
3769	12	20	34
3770	11	19	33
3771	11	19	33
3772	11	19	33
3773	11	19	33
3774	11	19	33
3775	11	19	32
3776	11	19	33
3777	11	18	32
3778	10	18	31
3779	10	18	30
3780	10	18	30
3781	10	18	30
3782	12	20	34
3783	12	20	34
3784	12	20	34
3785	11	20	33
3786	11	20	33
3787	11	20	33
3788	11	19	32
3789	12	20	34
3790	12	20	34
3791	11	18	31
3792	11	19	33
3793	11	19	32
3794	11	19	33
3795	11	19	33
3796	11	19	32
3797	12	20	34
3798	12	20	34
3799	12	20	34
3800	11	19	33
3801	11	19	33
3802	11	19	33
3803	11	19	33
3804	11	19	33
3805	11	19	33
3806	11	20	33
3807	11	19	32
3808	11	19	32
3809	12	20	34
3810	11	20	33
3811	12	20	34
3812	12	20	34
3813	12	20	34
3814	12	20	34
3815	11	20	33
3816	11	20	33
3817	12	20	34
3818	11	19	32
3819	12	21	36
3820	12	21	35
3821	12	21	35
3822	12	21	35
3823	12	21	35
3824	13	22	36
3825	13	21	36
3826	13	22	36
3827	13	22	36
3828	12	21	35
3829	13	22	37
3830	13	22	36
3831	13	22	37
3832	13	22	37
3833	13	22	36
3834	13	22	36
3835	13	22	37
3836	13	22	37
3837	13	23	38
3838	14	23	38
3839	14	23	39
3840	14	23	39
3841	14	23	39
3842	14	23	39
3843	13	23	38
3844	14	24	40
3845	14	24	40
3846	14	24	39
3847	14	23	39
3848	14	23	38
3849	14	23	39
3850	14	23	39
3851	14	24	40
3852	14	24	39
3853	14	23	39
3854	14	24	40
3855	15	25	41
3856	15	25	41
3857	15	25	41
3858	15	25	41
3859	15	25	41
3860	15	25	41
3861	15	25	41
3862	15	25	41
3863	14	24	40
3864	14	24	40
3865	14	24	40
3866	14	24	40
3867	15	25	41
3868	14	24	40
3869	15	25	41
3870	15	25	41
3871	15	25	41
3872	16	27	44
3873	16	26	44
3874	16	27	45
3875	16	27	44
3876	17	28	46
3877	17	28	47
3878	17	28	47
3879	17	28	47
3880	17	28	47
3881	16	28	46
3882	17	28	46
3883	16	28	46
3884	17	28	46
3885	16	27	45
3886	16	27	45
3887	16	28	45
3888	17	28	46
3889	17	28	46
3890	16	27	45
3891	16	27	44
3892	16	27	44
3893	16	27	45
3894	16	28	45
3895	17	29	48
3896	17	29	48
3897	17	29	48
3898	17	29	47
3899	17	29	47
3900	17	29	47
3901	17	29	47
3902	17	29	47
3903	17	29	48
3904	17	28	46
3905	16	28	46
3906	16	27	45
3907	16	28	45
3908	17	28	46
3909	17	28	46
3910	17	28	46
3911	17	28	46
3912	17	28	46
3913	17	28	46
3914	17	28	46
3915	17	28	46
3916	16	28	45
3917	16	27	45
3918	16	28	45
3919	16	27	44
3920	16	28	45
3921	16	28	45
3922	16	28	45
3923	16	28	45
3924	16	28	46
3925	17	28	46
3926	16	28	45
3927	16	27	45
3928	16	27	45
3929	16	27	45
3930	16	27	45
3931	16	27	44
3932	16	27	44
3933	16	27	44
3934	16	27	44
3935	16	27	44
3936	16	27	44
3937	16	26	43
3938	15	26	43
3939	16	26	43
3940	15	26	43
3941	15	26	43
3942	16	26	43
3943	15	25	42
3944	15	25	42
3945	15	25	42
3946	15	25	41
3947	15	25	41
3948	15	25	41
3949	15	25	41
3950	14	24	40
3951	14	25	40
3952	14	24	40
3953	14	24	40
3954	14	24	40
3955	14	24	40
3956	14	24	40
3957	14	24	40
3958	14	24	40
3959	14	24	40
3960	14	24	40
3961	14	24	39
3962	14	24	39
3963	14	24	39
3964	14	23	39
3965	14	23	38
3966	14	24	39
3967	14	23	39
3968	14	24	39
3969	14	23	38
3970	14	23	39
3971	13	23	38
3972	14	23	39
3973	14	23	39
3974	14	23	38
3975	14	24	39
3976	13	22	37
3977	13	22	37
3978	13	22	37
3979	12	21	36
3980	12	21	36
3981	11	20	33
3982	12	20	34
3983	12	20	34
3984	11	19	33
3985	11	19	32
3986	11	19	32
3987	11	19	32
3988	11	19	32
3989	11	19	32
3990	11	19	32
3991	11	18	31
3992	11	19	32
3993	11	18	31
3994	10	18	31
3995	10	18	31
3996	11	19	33
3997	11	19	32
3998	11	19	33
3999	11	19	32
4000	11	19	32
4001	11	19	32
4002	11	19	32
4003	11	19	33
4004	11	19	32
4005	10	18	30
4006	10	18	30
4007	10	17	30
4008	10	17	30
4009	10	17	29
4010	10	17	29
4011	10	17	30
4012	9	17	28
4013	10	17	29
4014	10	17	29
4015	10	17	30
4016	9	17	28
4017	10	17	30
4018	10	17	30
4019	11	19	32
4020	11	19	32
4021	10	18	31
4022	11	18	32
4023	10	18	31
4024	10	18	31
4025	10	18	32
4026	10	17	30
4027	10	17	30
4028	10	17	29
4029	10	17	30
4030	10	17	29
4031	9	17	28
4032	10	17	29
4033	9	17	29
4034	9	17	29
4035	9	17	29
4036	9	17	29
4037	9	17	29
4038	9	17	29
4039	9	17	29
4040	10	17	29
4041	9	17	29
4042	10	17	30
4043	10	18	30
4044	10	18	30
4045	10	17	30
4046	10	17	29
4047	10	17	30
4048	10	17	30
4049	10	17	29
4050	10	17	30
4051	9	17	29
4052	10	17	29
4053	9	16	28
4054	10	17	30
4055	10	17	29
4056	10	18	31
4057	10	17	30
4058	11	19	33
4059	11	19	33
4060	11	19	33
4061	11	19	33
4062	11	19	33
4063	11	19	33
4064	11	19	32
4065	11	19	33
4066	11	20	34
4067	11	19	33
4068	11	20	34
4069	11	20	34
4070	11	20	34
4071	11	20	34
4072	11	19	33
4073	11	20	34
4074	11	19	33
4075	11	20	34
4076	11	20	34
4077	11	19	33
4078	11	19	33
4079	11	19	33
4080	11	19	33
4081	11	20	34
4082	11	19	34
4083	11	19	34
4084	11	19	33
4085	11	19	33
4086	11	20	34
4087	11	19	33
4088	11	20	34
4089	11	20	34
4090	11	20	34
4091	11	20	34
4092	11	20	34
4093	11	19	33
4094	12	21	36
4095	12	21	35
4096	12	21	35
4097	11	20	35
4098	12	21	35
4099	13	22	38
4100	12	22	38
4101	12	22	37
4102	12	22	38
4103	12	21	37
4104	12	21	37
4105	12	21	35
4106	12	22	38
4107	12	22	37
4108	12	20	35
4109	12	21	36
4110	12	21	36
4111	12	21	36
4112	12	21	36
4113	12	21	36
4114	12	21	36
4115	12	21	36
4116	12	21	36
4117	11	20	35
4118	11	20	35
4119	11	20	35
4120	11	20	35
4121	11	20	35
4122	11	19	33
4123	11	19	33
4124	11	19	34
4125	11	19	33
4126	11	19	33
4127	11	19	33
4128	11	19	33
4129	11	19	33
4130	11	19	33
4131	11	19	33
4132	11	19	33
4133	11	19	33
4134	11	19	33
4135	11	19	33
4136	10	19	32
4137	11	19	33
4138	11	19	33
4139	11	19	33
4140	11	19	33
4141	10	19	32
4142	10	18	31
4143	10	18	31
4144	10	18	31
4145	10	18	31
4146	10	18	31
4147	10	18	31
4148	10	18	31
4149	10	18	31
4150	10	18	31
4151	10	18	31
4152	10	18	31
4153	10	18	30
4154	10	17	30
4155	10	18	31
4156	10	18	30
4157	10	17	30
4158	10	17	30
4159	10	19	32
4160	10	18	32
4161	10	19	32
4162	10	18	31
4163	10	18	31
4164	10	18	31
4165	10	18	32
4166	10	17	30
4167	10	18	31
4168	9	16	27
4169	8	15	27
4170	8	15	26
4171	8	15	26
4172	8	14	25
4173	8	14	25
4174	8	14	25
4175	8	14	25
4176	7	14	25
4177	8	14	25
4178	7	14	25
4179	7	14	24
4180	7	14	24
4181	7	13	24
4182	8	14	25
4183	7	14	24
4184	7	14	25
4185	8	14	25
4186	8	14	25
4187	8	14	25
4188	7	14	24
4189	8	14	25
4190	8	14	25
4191	7	13	23
4192	8	14	25
4193	7	13	23
4194	7	14	24
4195	7	13	23
4196	8	15	26
4197	8	15	26
4198	8	15	26
4199	8	15	26
4200	8	14	25
4201	8	15	26
4202	8	15	26
4203	8	14	26
4204	8	14	26
4205	6	12	22
4206	7	13	23
4207	7	13	24
4208	7	13	23
4209	6	13	23
4210	6	12	22
4211	6	13	23
4212	6	13	23
4213	6	13	23
4214	6	12	22
4215	6	12	22
4216	6	12	22
4217	6	12	22
4218	6	12	21
4219	6	12	21
4220	6	12	21
4221	6	12	22
4222	6	12	23
4223	6	13	23
4224	6	12	23
4225	6	12	22
4226	6	12	22
4227	6	12	23
4228	7	13	23
4229	6	12	23
4230	6	12	22
4231	6	12	21
4232	6	12	22
4233	6	12	22
4234	6	12	22
4235	6	12	22
4236	6	12	21
4237	6	12	21
4238	6	12	21
4239	6	12	23
4240	6	12	23
4241	6	13	23
4242	6	13	23
4243	6	13	23
4244	6	13	23
4245	7	13	24
4246	7	13	23
4247	7	13	23
4248	6	12	22
4249	6	12	23
4250	6	12	23
4251	6	13	23
4252	7	13	23
4253	7	13	23
4254	7	13	23
4255	7	13	24
4256	7	13	24
4257	7	13	23
4258	7	13	23
4259	7	14	25
4260	7	14	25
4261	7	14	25
4262	7	14	25
4263	7	14	25
4264	7	14	25
4265	7	14	25
4266	7	14	25
4267	7	14	25
4268	7	14	25
4269	7	14	25
4270	7	14	25
4271	7	14	25
4272	7	14	25
4273	7	14	25
4274	7	14	25
4275	8	14	26
4276	8	15	26
4277	8	15	26
4278	8	15	26
4279	8	15	26
4280	8	15	26
4281	8	15	26
4282	8	15	27
4283	8	15	27
4284	8	15	27
4285	8	14	26
4286	8	15	27
4287	8	15	28
4288	9	16	29
4289	9	16	29
4290	9	16	29
4291	9	16	29
4292	9	16	29
4293	9	16	29
4294	9	16	29
4295	9	16	29
4296	9	17	29
4297	9	17	29
4298	10	18	31
4299	10	18	31
4300	10	18	32
4301	10	19	32
4302	10	19	33
4303	11	19	33
4304	11	19	34
4305	11	19	33
4306	11	19	33
4307	10	19	33
4308	10	19	33
4309	10	19	32
4310	10	19	33
4311	11	20	34
4312	11	20	34
4313	11	20	34
4314	11	20	34
4315	11	20	35
4316	11	20	34
4317	11	19	33
4318	11	20	35
4319	11	20	35
4320	11	20	35
4321	11	20	35
4322	11	20	35
4323	11	20	35
4324	11	20	35
4325	11	20	35
4326	12	21	35
4327	12	21	36
4328	12	21	37
4329	12	21	36
4330	12	21	37
4331	12	21	37
4332	12	21	36
4333	12	21	36
4334	12	21	37
4335	12	22	37
4336	12	21	36
4337	12	21	36
4338	12	21	36
4339	12	21	36
4340	12	21	36
4341	12	21	36
4342	12	21	37
4343	12	21	37
4344	12	21	36
4345	12	21	36
4346	11	21	35
4347	12	21	35
4348	11	21	35
4349	12	21	36
4350	12	21	36
4351	12	21	36
4352	12	21	35
4353	12	21	35
4354	12	21	36
4355	12	21	36
4356	12	21	36
4357	12	21	36
4358	12	21	36
4359	12	21	36
4360	12	21	36
4361	11	21	35
4362	12	21	36
4363	11	21	35
4364	12	21	36
4365	12	21	36
4366	12	21	36
4367	12	21	36
4368	12	21	36
4369	12	21	35
4370	11	21	35
4371	11	20	34
4372	11	21	35
4373	11	20	34
4374	11	21	35
4375	11	21	35
4376	11	21	35
4377	11	20	35
4378	11	20	35
4379	11	21	35
4380	11	21	35
4381	12	21	36
4382	12	22	37
4383	12	22	38
4384	12	22	38
4385	13	24	40
4386	13	24	40
4387	13	24	41
4388	13	23	40
4389	13	24	41
4390	12	23	38
4391	13	24	40
4392	13	23	39
4393	13	23	39
4394	12	22	37
4395	12	22	37
4396	12	22	38
4397	13	23	39
4398	13	23	39
4399	13	23	38
4400	13	23	38
4401	13	23	38
4402	13	23	38
4403	13	23	39
4404	12	22	37
4405	12	22	36
4406	12	21	36
4407	12	22	37
4408	12	22	37
4409	12	21	36
4410	12	21	36
4411	12	21	36
4412	12	21	36
4413	12	21	36
4414	12	21	36
4415	12	22	37
4416	12	21	36
4417	12	22	36
4418	12	22	37
4419	12	22	36
4420	12	21	36
4421	12	22	36
4422	12	22	37
4423	12	22	37
4424	12	22	37
4425	12	22	36
4426	12	22	37
4427	12	22	37
4428	13	22	38
4429	13	23	38
4430	13	23	39
4431	13	23	38
4432	13	23	38
4433	13	22	38
4434	13	22	38
4435	13	22	37
4436	13	23	38
4437	13	22	37
4438	13	22	37
4439	13	22	37
4440	13	22	37
4441	13	22	37
4442	13	22	37
4443	13	22	37
4444	13	22	37
4445	13	22	36
4446	13	22	37
4447	13	22	37
4448	12	22	36
4449	13	23	38
4450	14	23	39
4451	13	23	39
4452	14	23	39
4453	13	23	38
4454	14	23	39
4455	13	23	38
4456	14	23	39
4457	13	23	38
4458	13	23	38
4459	12	21	36
4460	12	21	36
4461	12	21	35
4462	12	21	35
4463	12	21	35
4464	12	21	35
4465	12	21	35
4466	12	21	35
4467	12	21	35
4468	12	21	34
4469	12	21	35
4470	12	20	34
4471	12	20	34
4472	12	20	34
4473	11	20	33
4474	11	20	33
4475	11	20	33
4476	11	20	34
4477	11	20	33
4478	11	19	32
4479	10	18	31
4480	10	18	31
4481	10	18	30
4482	10	18	30
4483	10	18	31
4484	10	18	31
4485	10	18	30
4486	10	17	30
4487	10	17	29
4488	10	18	30
4489	10	18	30
4490	10	17	30
4491	10	17	29
4492	10	17	29
4493	10	17	29
4494	10	17	29
4495	10	17	29
4496	10	17	29
4497	10	17	29
4498	9	17	29
4499	10	17	29
4500	9	16	28
4501	9	16	28
4502	9	16	28
4503	9	16	28
4504	9	16	28
4505	9	16	27
4506	9	15	26
4507	8	15	26
4508	8	15	26
4509	8	15	25
4510	8	15	25
4511	8	15	25
4512	8	14	25
4513	8	15	25
4514	8	14	25
4515	8	14	25
4516	8	14	25
4517	8	14	25
4518	8	14	25
4519	8	14	25
4520	8	14	24
4521	8	15	25
4522	8	14	24
4523	8	15	25
4524	8	14	24
4525	8	14	25
4526	8	14	25
4527	8	14	24
4528	8	14	25
4529	7	13	23
4530	7	13	23
4531	7	13	23
4532	7	13	22
4533	7	13	22
4534	6	12	21
4535	6	12	20
4536	6	12	20
4537	6	12	20
4538	6	12	21
4539	6	11	20
4540	6	11	20
4541	6	11	19
4542	6	11	20
4543	6	11	20
4544	6	11	20
4545	6	11	19
4546	6	11	19
4547	6	11	19
4548	6	11	19
4549	6	11	19
4550	6	11	19
4551	6	11	19
4552	6	11	19
4553	6	11	19
4554	6	11	19
4555	6	11	19
4556	6	11	19
4557	5	10	18
4558	6	11	19
4559	6	11	19
4560	6	11	19
4561	6	11	19
4562	6	11	19
4563	6	11	19
4564	6	11	19
4565	6	11	19
4566	6	11	19
4567	5	10	18
4568	6	11	19
4569	6	11	19
4570	6	11	19
4571	6	11	19
4572	5	10	18
4573	5	10	18
4574	5	10	18
4575	5	10	18
4576	5	10	18
4577	5	10	18
4578	5	9	16
4579	5	9	16
4580	5	9	16
4581	5	9	17
4582	5	9	16
4583	5	9	16
4584	5	9	16
4585	5	9	17
4586	5	9	17
4587	5	9	17
4588	5	9	16
4589	5	9	17
4590	5	9	17
4591	5	10	17
4592	5	10	17
4593	5	10	17
4594	5	9	17
4595	5	9	17
4596	5	9	17
4597	5	9	17
4598	5	9	17
4599	5	10	17
4600	5	9	16
4601	5	9	16
4602	5	9	16
4603	5	9	17
4604	5	9	17
4605	5	9	17
4606	5	9	17
4607	5	9	17
4608	5	9	17
4609	5	9	17
4610	5	10	17
4611	5	10	17
4612	5	10	17
4613	5	10	17
4614	5	10	17
4615	5	9	17
4616	5	10	18
4617	5	10	18
4618	5	10	17
4619	5	9	17
4620	5	10	17
4621	5	10	17
4622	5	10	17
4623	5	10	17
4624	5	10	18
4625	5	10	18
4626	5	10	18
4627	5	10	18
4628	5	10	18
4629	5	10	18
4630	5	10	18
4631	5	10	18
4632	5	10	18
4633	5	10	17
4634	5	10	17
4635	5	10	18
4636	5	10	18
4637	5	10	18
4638	5	10	18
4639	5	10	18
4640	5	10	18
4641	5	10	18
4642	5	10	18
4643	5	10	18
4644	5	10	18
4645	5	10	17
4646	5	10	18
4647	5	10	17
4648	5	10	17
4649	5	10	18
4650	5	10	18
4651	5	10	17
4652	5	9	17
4653	5	9	17
4654	5	9	17
4655	5	9	17
4656	5	9	17
4657	5	9	17
4658	5	9	17
4659	5	9	17
4660	5	9	17
4661	5	9	17
4662	5	9	17
4663	5	9	17
4664	5	9	17
4665	5	9	17
4666	5	9	17
4667	5	9	17
4668	5	10	17
4669	5	10	18
4670	5	10	18
4671	5	10	17
4672	5	10	17
4673	5	9	17
4674	5	9	17
4675	5	9	17
4676	5	10	17
4677	5	9	17
4678	5	9	16
4679	5	9	16
4680	5	9	17
4681	5	9	16
4682	5	9	16
4683	5	9	16
4684	5	9	17
4685	5	9	17
4686	5	9	17
4687	5	9	17
4688	5	9	16
4689	5	9	16
4690	5	9	16
4691	5	9	17
4692	5	9	17
4693	5	9	16
4694	5	9	17
4695	5	9	16
4696	5	9	16
4697	5	9	17
4698	5	9	16
4699	5	10	18
4700	5	10	18
4701	5	10	18
4702	5	10	18
4703	5	10	17
4704	5	10	17
4705	5	10	17
4706	5	9	17
4707	5	10	18
4708	5	9	16
4709	5	9	16
4710	5	9	16
4711	5	9	16
4712	5	9	16
4713	5	9	16
4714	5	9	16
4715	5	9	16
4716	5	9	17
4717	5	9	16
4718	5	9	16
4719	5	9	16
4720	5	9	16
4721	5	9	16
4722	5	9	16
4723	5	9	17
4724	5	9	17
4725	5	9	17
4726	5	9	17
4727	5	10	18
4728	5	10	18
4729	5	10	18
4730	6	10	18
4731	5	10	18
4732	5	10	18
4733	5	10	18
4734	5	10	18
4735	6	11	19
4736	6	10	18
4737	6	10	18
4738	6	10	19
4739	5	10	18
4740	6	11	19
4741	6	10	19
4742	6	11	19
4743	6	11	19
4744	6	10	18
4745	6	11	19
4746	6	10	19
4747	5	10	18
4748	6	11	19
4749	5	9	17
4750	5	10	17
4751	5	9	17
4752	5	9	17
4753	5	9	17
4754	5	9	16
4755	5	9	17
4756	5	9	17
4757	5	9	17
4758	5	9	17
4759	5	9	16
4760	5	9	16
4761	5	9	16
4762	5	9	17
4763	5	9	17
4764	5	9	17
4765	5	9	17
4766	5	9	17
4767	5	9	17
4768	5	9	17
4769	6	11	19
4770	6	11	19
4771	6	11	20
4772	6	11	19
4773	6	11	19
4774	6	11	19
4775	6	11	20
4776	6	11	20
4777	6	12	21
4778	6	12	20
4779	6	12	21
4780	6	11	20
4781	6	12	21
4782	6	12	21
4783	6	12	21
4784	7	12	22
4785	7	12	22
4786	7	12	21
4787	7	13	22
4788	7	13	22
4789	7	13	23
4790	7	13	23
4791	7	13	23
4792	7	13	23
4793	7	13	23
4794	7	13	23
4795	7	13	23
4796	7	13	23
4797	8	14	25
4798	8	14	25
4799	8	15	25
4800	8	15	26
4801	8	15	26
4802	8	15	26
4803	9	15	26
4804	8	15	26
4805	9	16	27
4806	9	16	27
4807	9	16	27
4808	9	16	28
4809	9	16	27
4810	9	16	27
4811	9	16	28
4812	10	17	29
4813	10	18	30
4814	10	18	31
4815	10	18	31
4816	11	19	31
4817	11	19	31
4818	11	18	31
4819	11	19	32
4820	11	19	32
4821	11	19	32
4822	11	19	31
4823	11	19	32
4824	12	20	33
4825	12	20	34
4826	12	20	34
4827	12	20	34
4828	12	20	34
4829	12	20	34
4830	12	20	34
4831	12	20	34
4832	12	21	34
4833	12	20	34
4834	13	21	36
4835	12	21	36
4836	13	22	37
4837	13	22	37
4838	13	22	37
4839	13	22	37
4840	13	22	37
4841	13	22	37
4842	13	22	37
4843	13	23	38
4844	13	23	37
4845	13	22	37
4846	13	23	37
4847	13	22	37
4848	13	22	37
4849	13	22	36
4850	13	22	37
4851	13	22	36
4852	13	22	36
4853	13	22	37
4854	13	22	37
4855	13	22	37
4856	13	22	37
4857	13	23	37
4858	13	22	37
4859	13	22	37
4860	13	23	37
4861	13	23	37
4862	13	23	38
4863	13	22	37
4864	13	22	37
4865	13	22	37
4866	13	22	36
4867	13	22	37
4868	13	22	37
4869	13	23	37
4870	13	22	37
4871	13	23	38
4872	13	22	37
4873	13	23	37
4874	13	23	38
4875	13	23	38
4876	13	23	37
4877	13	22	37
4878	13	22	37
4879	13	22	37
4880	13	22	37
4881	13	22	37
4882	13	22	37
4883	13	22	37
4884	13	22	36
4885	13	22	37
4886	13	23	38
4887	13	22	37
4888	13	23	38
4889	13	22	37
4890	14	23	38
4891	14	23	39
4892	14	24	39
4893	13	23	38
4894	13	23	38
4895	13	23	38
4896	14	23	39
4897	14	23	38
4898	14	24	39
4899	13	23	38
4900	13	22	36
4901	13	22	36
4902	13	22	36
4903	13	22	37
4904	13	22	37
4905	12	21	36
4906	13	22	38
4907	13	22	37
4908	13	23	38
4909	13	23	38
4910	13	23	38
4911	13	22	37
4912	13	23	38
4913	13	22	38
4914	13	23	39
4915	13	22	38
4916	13	22	38
4917	13	22	37
4918	13	23	39
4919	14	24	40
4920	14	23	39
4921	13	23	38
4922	13	23	38
4923	13	23	38
4924	13	23	39
4925	13	23	39
4926	13	23	38
4927	12	22	37
4928	12	22	37
4929	13	22	38
4930	13	22	37
4931	13	22	37
4932	13	22	38
4933	13	22	37
4934	13	22	38
4935	12	21	36
4936	13	22	38
4937	13	22	37
4938	14	24	41
4939	14	24	40
4940	14	24	40
4941	14	24	40
4942	14	24	40
4943	14	24	40
4944	14	25	41
4945	14	25	42
4946	15	25	42
4947	14	24	40
4948	14	24	40
4949	14	24	40
4950	14	24	40
4951	14	24	41
4952	14	24	41
4953	13	23	40
4954	13	24	40
4955	14	24	40
4956	14	24	40
4957	14	24	41
4958	14	24	40
4959	14	24	40
4960	14	24	41
4961	13	24	40
4962	13	24	40
4963	13	23	40
4964	14	24	40
4965	13	24	40
4966	14	24	40
4967	13	24	40
4968	14	24	40
4969	14	24	40
4970	13	24	40
4971	13	23	40
4972	13	24	40
4973	13	23	39
4974	13	23	39
4975	13	23	39
4976	13	23	40
4977	13	23	40
4978	13	23	40
4979	13	23	40
4980	13	23	40
4981	13	23	40
4982	13	24	40
4983	13	23	39
4984	13	22	38
4985	13	22	38
4986	12	22	37
4987	13	22	38
4988	13	22	38
4989	13	22	38
4990	12	22	37
4991	12	22	37
4992	12	22	37
4993	12	22	37
4994	12	22	38
4995	12	22	37
4996	12	22	37
4997	12	22	37
4998	12	22	37
4999	12	22	37
5000	12	22	37
5001	12	22	37
5002	12	22	37
5003	12	22	37
5004	12	21	37
5005	12	21	37
5006	12	21	37
5007	12	21	37
5008	12	22	37
5009	12	22	37
5010	12	21	36
5011	11	20	35
5012	12	21	36
5013	12	21	35
5014	12	21	36
5015	12	21	36
5016	11	20	35
5017	12	21	36
5018	11	20	35
5019	11	21	35
5020	11	20	35
5021	11	19	33
5022	11	19	33
5023	10	19	33
5024	10	19	33
5025	10	19	33
5026	10	18	32
5027	10	18	32
5028	10	18	32
5029	10	18	32
5030	10	18	32
5031	10	18	32
5032	10	18	31
5033	10	18	31
5034	9	17	31
5035	9	17	31
5036	9	17	30
5037	9	17	30
5038	9	17	31
5039	9	17	30
5040	9	16	29
5041	9	16	28
5042	9	16	28
5043	9	16	28
5044	8	16	28
5045	8	15	26
5046	8	15	27
5047	8	15	26
5048	8	15	26
5049	8	15	27
5050	8	15	27
5051	8	15	26
5052	8	15	27
5053	8	15	26
5054	8	15	26
5055	7	14	26
5056	7	14	26
5057	7	14	26
5058	7	14	25
5059	7	14	26
5060	8	15	26
5061	8	14	26
5062	7	14	26
5063	7	14	25
5064	7	14	25
5065	7	14	25
5066	7	14	26
5067	7	14	25
5068	6	13	23
5069	6	12	22
5070	6	12	22
5071	6	12	23
5072	6	12	23
5073	6	12	22
5074	6	12	21
5075	6	12	22
5076	6	12	22
5077	6	12	22
5078	6	12	22
5079	6	12	22
5080	6	12	22
5081	6	12	22
5082	6	12	22
5083	6	12	22
5084	6	12	22
5085	6	12	22
5086	6	12	22
5087	6	12	22
5088	6	12	23
5089	6	12	22
5090	6	12	22
5091	6	12	23
5092	7	14	25
5093	7	14	25
5094	7	14	25
5095	7	14	25
5096	7	14	24
5097	8	15	26
5098	8	15	26
5099	8	15	26
5100	8	15	26
5101	8	14	25
5102	8	15	26
5103	8	15	26
5104	9	16	27
5105	9	16	27
5106	8	15	26
5107	8	15	27
5108	8	15	26
5109	8	15	26
5110	9	16	27
5111	8	15	27
5112	8	15	27
5113	8	15	27
5114	8	15	26
5115	8	15	27
5116	8	15	27
5117	9	16	27
5118	9	16	28
5119	9	16	28
5120	9	16	28
5121	9	16	28
5122	9	16	28
5123	9	16	28
5124	9	16	28
5125	9	16	28
5126	9	16	28
5127	9	16	28
5128	9	17	29
5129	10	17	29
5130	10	17	29
5131	10	17	29
5132	10	17	29
5133	9	17	29
5134	9	17	28
5135	10	18	30
5136	10	18	30
5137	10	18	30
5138	10	18	30
5139	10	17	30
5140	10	18	30
5141	10	18	30
5142	10	18	30
5143	10	18	31
5144	10	18	30
5145	10	18	30
5146	10	18	31
5147	10	18	30
5148	10	18	30
5149	11	19	32
5150	11	19	32
5151	11	19	32
5152	11	19	32
5153	11	19	32
5154	11	20	33
5155	11	19	33
5156	11	19	32
5157	11	20	33
5158	11	19	32
5159	11	19	32
5160	11	19	31
5161	11	19	32
5162	11	19	31
5163	11	19	31
5164	10	18	31
5165	11	19	31
5166	10	18	31
5167	11	19	32
5168	11	19	31
5169	11	19	31
5170	11	19	31
5171	11	19	32
5172	11	19	31
5173	11	19	31
5174	11	19	32
5175	11	19	31
5176	11	18	31
5177	11	19	31
5178	11	19	31
5179	11	19	31
5180	11	19	32
5181	11	19	31
5182	11	19	32
5183	11	19	31
5184	11	19	31
5185	11	19	31
5186	11	18	31
5187	11	19	32
5188	11	19	32
5189	11	19	32
5190	11	19	31
5191	11	19	32
5192	10	18	31
5193	12	21	35
5194	12	20	34
5195	12	20	34
5196	11	20	33
5197	11	20	33
5198	11	20	33
5199	11	19	33
5200	11	20	33
5201	11	20	33
5202	12	20	34
5203	11	19	32
5204	10	18	30
5205	10	18	31
5206	11	19	32
5207	11	19	32
5208	10	18	30
5209	11	19	32
5210	11	19	31
5211	11	19	32
5212	11	19	31
5213	11	20	33
5214	11	20	33
5215	11	19	31
5216	12	21	34
5217	12	20	33
5218	13	23	38
5219	13	23	38
5220	13	23	38
5221	13	23	38
5222	13	22	36
5223	13	22	36
5224	13	22	36
5225	12	21	35
5226	13	22	36
5227	12	20	34
5228	12	21	34
5229	12	20	34
5230	12	20	34
5231	12	20	34
5232	12	21	34
5233	12	21	34
5234	12	21	35
5235	12	21	35
5236	12	21	35
5237	12	21	34
5238	12	21	35
5239	12	21	35
5240	12	21	35
5241	12	21	34
5242	12	21	34
5243	12	21	35
5244	12	21	34
5245	12	21	34
5246	12	21	35
5247	12	21	34
5248	12	21	34
5249	12	21	34
5250	12	21	35
5251	12	21	35
5252	12	21	34
5253	12	21	35
5254	12	21	34
5255	12	21	34
5256	12	21	35
5257	12	21	34
5258	12	21	34
5259	12	21	34
5260	12	21	34
5261	12	21	35
5262	12	21	35
5263	12	21	35
5264	12	21	35
5265	12	21	35
5266	12	21	35
5267	12	21	35
5268	12	21	35
5269	12	21	35
5270	12	21	35
5271	12	21	34
5272	12	21	34
5273	12	21	34
5274	12	21	34
5275	12	21	34
5276	12	21	34
5277	12	21	34
5278	12	20	34
5279	12	21	34
5280	12	21	34
5281	12	21	34
5282	12	21	34
5283	12	21	34
5284	12	20	34
