gene	adj_pval	log_fc	clone	scores
VPS26C	1.0	0.07853668	G	0.6409244
LDOC1	1.0	0.09162288	G	0.6406518
ECHDC2	1.0	0.19509727	G	0.6406129
PDCD6	1.0	0.11770797	G	0.6406129
DNAL4	1.0	0.19515598	G	0.64053506
PDXDC1	1.0	0.057098728	G	0.6401068
FOSB	1.0	0.08402006	G	0.63999
NOM1	1.0	0.16526799	G	0.6394449
ENDOV	1.0	0.21657632	G	0.63913345
LEO1	1.0	0.1358924	G	0.6387441
CCDC191	1.0	0.42473486	G	0.6387052
SENP6	1.0	0.074757636	G	0.6387052
SRPX	1.0	0.2183439	G	0.63858837
CNEP1R1	1.0	0.46700218	G	0.6380433
FAM216A	1.0	0.3799047	G	0.6379265
MINPP1	1.0	0.095582224	G	0.6378097
ALG10B	1.0	0.29150566	G	0.6371089
BORCS5	1.0	0.6374729	G	0.6368753
LINC00467	1.0	1.2577627	G	0.63547367
MEF2A	1.0	0.1320446	G	0.6353958
ADGRG6	1.0	0.16087401	G	0.6350065
AC108463.3	1.0	2.0439804	G	0.6348118
UQCRHL	1.0	1.2039081	G	0.634695
ATAD2	1.0	0.5578112	G	0.63438356
PEX14	1.0	0.21277098	G	0.63430566
FAT4	1.0	0.5895657	G	0.634111
RCC1	1.0	0.11954014	G	0.63407207
NUBPL	1.0	0.42114586	G	0.6339163
TMEM173	1.0	0.33868206	G	0.6339163
TMEM218	1.0	0.11780062	G	0.6330598
MFSD12	1.0	0.08822943	G	0.632943
CNTLN	1.0	0.21519917	G	0.63267046
HAX1	1.0	0.09574395	G	0.6325926
EMC8	1.0	0.11222052	G	0.6325926
GNA13	1.0	0.07339072	G	0.6322033
SRF	1.0	0.14045241	G	0.63216436
CPA4	1.0	0.09337469	G	0.6321254
DTX3L	1.0	0.12246282	G	0.631191
FAM131A	1.0	0.35937554	G	0.63115203
CARD19	1.0	0.22150719	G	0.630568
YPEL2	1.0	0.3292913	G	0.63033444
CALU	1.0	0.1290553	G	0.63033444
ZFHX3	1.0	0.078872554	G	0.630023
ZNF10	1.0	0.935088	G	0.62986726
DEPP1	1.0	3.1057644	G	0.6297115
SDF2L1	1.0	0.135987	G	0.6294001
COMMD9	1.0	0.18448982	G	0.6294001
NIPAL2	1.0	0.19200689	G	0.62893283
MIRLET7BHG	1.0	0.11734864	G	0.6286603
SCYL1	1.0	0.09759629	G	0.6283099
TMEM132A	1.0	0.24496806	G	0.62823206
CTC1	1.0	1.4272466	G	0.6280763
BTBD2	1.0	0.051083177	G	0.6279984
PAXX	1.0	0.21229261	G	0.6278427
TBK1	1.0	0.17307419	G	0.6278427
HSPA13	1.0	0.08221295	G	0.6278427
FAM234A	1.0	0.08252052	G	0.6278038
ZNF226	1.0	0.121928155	G	0.62753123
FLOT2	1.0	0.050835487	G	0.6274923
SNAP47	1.0	0.27859664	G	0.6265968
TACO1	1.0	0.116200864	G	0.62651896
MYL12A	1.0	0.16300733	G	0.62624645
TRIM41	1.0	0.118975356	G	0.62624645
SLC22A18	1.0	0.14868672	G	0.6261296
HAUS5	1.0	1.5444958	G	0.6261296
SRPRB	1.0	0.075599864	G	0.62581813
AKT1	1.0	0.06878745	G	0.62535095
SMPD4	1.0	0.029136071	G	0.6243387
ZFYVE27	1.0	0.1994286	G	0.62422186
UNG	1.0	0.44752035	G	0.62394935
IFT74	1.0	0.29401273	G	0.6237936
AL021368.2	1.0	0.24243023	G	0.6232485
PSMD9	1.0	0.70651096	G	0.62309283
WNT5B	1.0	2.1414158	G	0.62309283
FAM161A	1.0	0.19259754	G	0.62309283
FAM214B	1.0	0.07542884	G	0.6230149
ADAL	1.0	0.13754429	G	0.62289816
MCMBP	1.0	0.20069695	G	0.622392
PRR14L	1.0	0.11635682	G	0.62223625
MYO1E	1.0	0.04135901	G	0.62223625
C12orf43	1.0	0.27729598	G	0.6214576
CNOT9	1.0	0.1178382	G	0.6212629
SGMS2	1.0	0.033253115	G	0.6209515
CPNE8	1.0	0.1803787	G	0.62083465
FBXO17	1.0	0.5441668	G	0.6206789
DHTKD1	1.0	0.46768892	G	0.6205232
PPP1R3B	1.0	1.8346033	G	0.6205232
C19orf44	1.0	1.1566511	G	0.62036747
NKAP	1.0	0.025984839	G	0.61978346
FAM122B	1.0	0.06947568	G	0.61943305
VPS33A	1.0	0.16139765	G	0.61943305
ENTPD3-AS1	1.0	3.1382797	G	0.61919945
CYTH3	1.0	0.22244522	G	0.6190048
NOC4L	1.0	0.41672277	G	0.61861545
CTCF	1.0	0.048087843	G	0.6184208
CLCN7	1.0	0.1278517	G	0.61826503
ZDHHC8	1.0	0.14344665	G	0.6181093
TRAPPC12	1.0	0.18706255	G	0.6179536
PHYH	1.0	0.14759919	G	0.6178757
TBC1D22A	1.0	0.21542363	G	0.6176421
CMPK1	1.0	0.12140508	G	0.61748636
PMS2	1.0	0.28859466	G	0.6171749
SLC35B2	1.0	0.16748205	G	0.616552
CLIC4	1.0	0.13827027	G	0.61643517
LRP8	1.0	1.6890402	G	0.6162405
TMEM251	1.0	0.26423725	G	0.6160069
ASMTL	1.0	0.33316332	G	0.615968
GK5	1.0	0.49008185	G	0.61585116
TTLL5	1.0	0.28432634	G	0.6157733
YDJC	1.0	0.10263091	G	0.6156176
UBTD1	1.0	0.36312896	G	0.6153061
DPY19L4	1.0	0.15199243	G	0.6149557
RRP36	1.0	0.18001607	G	0.61491674
ASXL1	1.0	0.17043667	G	0.61491674
VHL	1.0	0.15034288	G	0.6148778
TENT4B	1.0	0.056436773	G	0.61413807
EIF1B	1.0	0.092284314	G	0.6139824
TRA2A	1.0	0.067413785	G	0.61382663
CLK2	1.0	0.48696598	G	0.6137487
GTF2E1	1.0	0.42544287	G	0.61351514
ADGRG2	1.0	0.7483381	G	0.61328155
GPATCH8	1.0	0.018562868	G	0.6131258
BCL3	1.0	0.63437676	G	0.61281437
AC104986.2	1.0	1.4818724	G	0.61273646
LINC01705	1.0	25.256262	G	0.6123861
LANCL1	1.0	0.13788122	G	0.61199677
CENPJ	1.0	0.6238642	G	0.61187994
RNF43	1.0	0.2264404	G	0.6118021
CHUK	1.0	0.24669667	G	0.6114906
ERCC8	1.0	0.9529641	G	0.611257
TMEM201	1.0	0.9852949	G	0.6107898
TRPC1	1.0	0.19264807	G	0.6107898
TMEM45A	1.0	0.0961442	G	0.6106341
TBC1D31	1.0	0.8157203	G	0.6105951
APPL2	1.0	0.5890696	G	0.61024475
EVI5L	1.0	0.41354352	G	0.6096218
PRKRA	1.0	0.15837972	G	0.6091546
STAT3	1.0	0.15922348	G	0.608921
KLHL12	1.0	-0.026431924	G	0.60884315
ZC3H6	1.0	0.4424155	G	0.6081423
TSEN15	1.0	-0.030566594	G	0.607753
CTSK	1.0	0.9498318	G	0.60740256
E2F7	1.0	1.0452124	G	0.6072079
MSANTD4	1.0	0.14283702	G	0.6072079
FAM120AOS	1.0	0.23535717	G	0.6069743
CAMKMT	1.0	0.85283303	G	0.60689646
NAF1	1.0	0.2849443	G	0.60689646
SORBS3	1.0	0.059988745	G	0.6067407
TOR1AIP1	1.0	0.055601	G	0.60654604
EBP	1.0	0.019242588	G	0.6065071
TIMELESS	1.0	0.8822503	G	0.6063514
HIBADH	1.0	0.12500367	G	0.60623455
SNRNP27	1.0	0.1801115	G	0.6060399
DET1	1.0	1.6337446	G	0.60572845
ARPC1B	1.0	0.057228032	G	0.60541695
DRC3	1.0	1.6412681	G	0.6053391
PRELID1	1.0	0.12416226	G	0.6053391
SH2B1	1.0	0.12746869	G	0.6050276
SEC24A	1.0	0.21158811	G	0.6049498
INAFM2	1.0	1.0400958	G	0.604794
AMDHD2	1.0	0.096892655	G	0.60467726
NDUFAF7	1.0	0.4232708	G	0.60456043
CTSF	1.0	0.17591505	G	0.60456043
RFC4	1.0	0.52087486	G	0.6044826
C8orf76	1.0	0.21515568	G	0.6040543
COPS7A	1.0	0.0033433996	G	0.60401535
ASB1	1.0	0.13834117	G	0.6039375
BAK1	1.0	0.63841915	G	0.60354817
TOB2	1.0	0.12607607	G	0.6033146
HDAC5	1.0	0.16496177	G	0.603081
NOL3	1.0	0.14152026	G	0.603081
CNNM2	1.0	0.14838535	G	0.60296416
FAM57A	1.0	0.24855725	G	0.6028863
SFT2D3	1.0	0.37555304	G	0.60284734
PCK2	1.0	0.2573055	G	0.60284734
BCLAF3	1.0	0.26245028	G	0.6028084
EHD3	1.0	0.7021435	G	0.60261375
APOOL	1.0	0.18720196	G	0.6025359
MVP	1.0	0.07033318	G	0.60238016
C1orf123	1.0	0.10231973	G	0.60214657
GCN1	1.0	0.13341205	G	0.6019908
PSKH1	1.0	0.2821435	G	0.6017572
NSUN5	1.0	0.072465755	G	0.6008228
ABCA10	1.0	2.7300715	G	0.5997327
HMBOX1	1.0	0.091798864	G	0.5991876
IFT22	1.0	0.23317003	G	0.598954
SMPD2	1.0	0.47735095	G	0.59833103
SPATA5	1.0	0.2936744	G	0.59821427
AMD1	1.0	0.08120526	G	0.5980196
C9orf40	1.0	0.28694746	G	0.5979028
FUS	1.0	0.17193115	G	0.597786
PNPLA2	1.0	0.11754726	G	0.59700733
BMPR1B	1.0	0.40288812	G	0.5963844
C1QBP	1.0	0.11490485	G	0.5963454
USP54	1.0	0.9159004	G	0.5957614
FAM192A	1.0	0.09970696	G	0.5956836
C6orf106	1.0	0.103758335	G	0.59560573
TLE1	1.0	0.13342652	G	0.5955278
SUPT3H	1.0	0.1595064	G	0.5954889
GPD1L	1.0	0.78709704	G	0.59545
EPS15L1	1.0	0.14230509	G	0.5949828
ANKZF1	1.0	0.33088785	G	0.59482706
IK	1.0	0.14425372	G	0.5946713
DSN1	1.0	1.4889568	G	0.5945545
RETREG2	1.0	0.09629064	G	0.59451556
MRPL40	1.0	-0.0027021302	G	0.5944377
LRFN3	1.0	0.21166036	G	0.5940873
AC016831.7	1.0	1.2028464	G	0.5940484
PDE8A	1.0	0.28120005	G	0.59389263
PHB	1.0	0.12985906	G	0.5937369
ABCA6	1.0	0.9055447	G	0.5935033
CUL9	1.0	0.48388788	G	0.59342545
CDKN2A	1.0	0.16320182	G	0.59249103
MFSD8	1.0	0.18498065	G	0.5918292
KIAA2013	1.0	0.10508815	G	0.5915566
DGKQ	1.0	0.49046123	G	0.5910505
ERICH2	1.0	0.59656286	G	0.5909337
EIF4A3	1.0	0.039498627	G	0.59077793
QDPR	1.0	0.094424754	G	0.5907001
RGS14	1.0	0.4440928	G	0.59062225
MGAT5	1.0	0.16581234	G	0.5904665
ZDHHC2	1.0	0.33010173	G	0.5901939
LINC00958	1.0	0.1218542	G	0.59007716
ZNF407	1.0	0.46149135	G	0.59007716
HTRA2	1.0	0.079969	G	0.59003824
COG8_ENSG00000272617	1.0	1.0651127	G	0.5899214
PHF12	1.0	0.41021684	G	0.5898825
PFAS	1.0	0.24337696	G	0.5898436
AP4B1	1.0	0.7151074	G	0.5896099
NEK6	1.0	0.95705473	G	0.5895321
UNC5C	1.0	1.4282757	G	0.58937633
TCF4	1.0	0.05464856	G	0.58925956
MAP2K1	1.0	0.1473359	G	0.5890649
AARSD1	1.0	0.47221345	G	0.5887145
PHLPP2	1.0	0.94590735	G	0.58859766
WRN	1.0	0.3478698	G	0.5881305
ZBTB8A	1.0	0.18235558	G	0.58805263
DZIP3	1.0	0.32391474	G	0.5879358
DECR1	1.0	0.10913862	G	0.587819
AASDHPPT	1.0	0.091072574	G	0.587819
CHORDC1	1.0	0.14790994	G	0.5877022
WDR92	1.0	0.5109979	G	0.58742964
ACAP3	1.0	0.13321085	G	0.5870403
ZNF561	1.0	0.03212637	G	0.58696246
GOLGA1	1.0	0.32997486	G	0.58692354
SLC23A2	1.0	0.13004032	G	0.5868846
C12orf29	1.0	0.35736385	G	0.5868067
FBXO38	1.0	0.16329062	G	0.5868067
NFKB2	1.0	0.53865385	G	0.58665097
KANSL1L	1.0	0.42513835	G	0.58665097
CEP85L	1.0	0.8351288	G	0.5864174
HMGXB4	1.0	0.009298242	G	0.58610594
PRPF38A	1.0	0.013610186	G	0.58579445
VPS54	1.0	0.04281157	G	0.58556086
STARD5	1.0	1.2653295	G	0.585483
NRAS	1.0	0.09155819	G	0.58532727
ELOB	1.0	0.06754322	G	0.5851715
C7orf43	1.0	0.89798933	G	0.58439285
CBLL1	1.0	0.26830262	G	0.584315
FLRT3	1.0	0.08600503	G	0.5840035
OGG1	1.0	0.0769107	G	0.583692
IL17RC	1.0	0.09558683	G	0.58349735
APBA3	1.0	0.45827758	G	0.58322483
TFDP2	1.0	0.07964645	G	0.583147
FIBIN	1.0	0.9566775	G	0.58303016
GLIS2	1.0	0.49441186	G	0.5828744
TMEM208	1.0	0.089667514	G	0.5828355
NADK	1.0	0.10252519	G	0.58240724
TOX4	1.0	0.08507819	G	0.5823683
CDK11B	1.0	0.07948999	G	0.5823683
PLCG1	1.0	0.14499564	G	0.5822904
NDUFS2	1.0	0.057471424	G	0.5816675
CHPT1	1.0	0.109860554	G	0.5815507
PPME1	1.0	0.16568175	G	0.581395
MAP3K21	1.0	0.9300651	G	0.58104455
ALDH16A1	1.0	0.5322551	G	0.58104455
CDC42BPB	1.0	0.13243514	G	0.5809667
TMEM135	1.0	0.4374223	G	0.5809667
ZNF562	1.0	0.17265329	G	0.58077204
TFB2M	1.0	0.16351822	G	0.5804995
GTF2H2	1.0	0.21982981	G	0.5804216
PDHX	1.0	0.17224203	G	0.58022696
PRR7	1.0	0.63163257	G	0.58011013
TMEM68	1.0	0.2527067	G	0.57995445
IQCB1	1.0	0.32699323	G	0.57905895
TRAF3IP2-AS1	1.0	0.8144712	G	0.57902
PSIP1	1.0	0.001198202	G	0.5789811
ZNF629	1.0	0.087478034	G	0.5788643
CDK5R1	1.0	2.1556873	G	0.5788643
GCFC2	1.0	0.4552755	G	0.57882535
ZNF655	1.0	0.02819655	G	0.5785528
IQCK	1.0	0.6569603	G	0.57847494
TAS2R14	1.0	2.9529078	G	0.5783192
FBXO48	1.0	25.063408	G	0.5780467
CKAP5	1.0	0.15107904	G	0.577852
CCT4	1.0	0.1556987	G	0.5778131
MAGOH	1.0	0.045021817	G	0.57769626
UVRAG	1.0	0.56886655	G	0.577268
PRMT7	1.0	0.6704952	G	0.5772291
UBLCP1	1.0	0.08963254	G	0.5771512
ZCCHC10	1.0	0.29193115	G	0.5769955
ENOPH1	1.0	0.020516992	G	0.57676184
PSME2	1.0	0.06777878	G	0.57676184
TTBK2	1.0	0.16776814	G	0.57660615
FBXW9	1.0	0.19752242	G	0.5764893
MTHFD1	1.0	0.048378218	G	0.5759053
SLC26A2	1.0	0.082386665	G	0.5759053
XRN1	1.0	-0.007453117	G	0.57567173
TMX2	1.0	0.10805282	G	0.57520455
WDR70	1.0	0.19356616	G	0.5750488
DCAF12	1.0	0.01728217	G	0.5749709
MAGI3	1.0	0.28778824	G	0.574932
SPHK2	1.0	0.34498945	G	0.57489306
ANP32B	1.0	0.09513577	G	0.57465947
TSLP	1.0	0.42992085	G	0.57458156
MRPS12	1.0	0.05871226	G	0.57458156
PPIF	1.0	0.036353644	G	0.574348
VPS4A	1.0	0.09855251	G	0.5741144
CEP120	1.0	0.24784261	G	0.57395864
TOB1	1.0	0.11532616	G	0.57395864
MCPH1	1.0	0.14656712	G	0.5739197
FBXO25	1.0	0.11275857	G	0.5738029
UIMC1	1.0	0.10942987	G	0.5738029
CLPTM1L	1.0	0.1476379	G	0.57345253
EBLN3P	1.0	0.09923566	G	0.5730243
AMPD2	1.0	0.09728367	G	0.5728685
ZNF385A	1.0	0.115286484	G	0.5727128
FUT8	1.0	0.22554292	G	0.57263494
THBS3	1.0	0.5911628	G	0.5724792
SLC9B2	1.0	0.58459324	G	0.57232344
LMBR1L	1.0	0.43475977	G	0.5722066
SH3D19	1.0	0.12813096	G	0.57208985
SPNS1	1.0	-0.042058688	G	0.57177836
WEE1	1.0	0.078064725	G	0.5717005
ARL4D	1.0	0.07686725	G	0.5717005
ATG4C	1.0	0.516447	G	0.57142794
MED17	1.0	0.4862869	G	0.5713112
CABIN1	1.0	0.20379837	G	0.5712333
NARS2	1.0	0.37982124	G	0.57037675
BAIAP2-DT	1.0	0.14289585	G	0.570221
PPP2R1A	1.0	0.14957967	G	0.57014316
NUDT1	1.0	0.2808582	G	0.5700653
MAP2K7	1.0	0.027783453	G	0.5699874
CELF1	1.0	0.098200336	G	0.56944233
TMEM199	1.0	0.07519657	G	0.569092
GSTK1	1.0	-0.0155599825	G	0.569053
FARSB	1.0	0.10861375	G	0.56866366
VARS2	1.0	0.3967317	G	0.56850797
COX8A	1.0	0.12603733	G	0.568469
UBASH3B	1.0	0.5518691	G	0.56843007
TIPARP-AS1	1.0	2.1981175	G	0.5676514
INTS11	1.0	0.13414222	G	0.5676514
ECT2	1.0	0.63979524	G	0.56722313
ZBTB49	1.0	1.4565771	G	0.56710637
SBNO1	1.0	0.06995788	G	0.5670674
TEAD2	1.0	1.6592487	G	0.56702846
LPP	1.0	0.120521955	G	0.5669506
OTUD6B	1.0	0.1526776	G	0.5668727
IKZF2	1.0	1.0906223	G	0.5668727
RNASEH1-AS1	1.0	0.96867824	G	0.5666391
ST20	1.0	0.66129655	G	0.5665613
RBPMS	1.0	0.11406875	G	0.5663277
PARP1	1.0	0.06335951	G	0.5662498
DYNC1LI1	1.0	0.02211314	G	0.56609404
TARID	1.0	1.8424928	G	0.56593835
VPS52	1.0	0.056860086	G	0.5658994
METTL17	1.0	0.2522763	G	0.56586045
ARFIP1	1.0	0.12066338	G	0.5658215
CARMIL1	1.0	0.14105561	G	0.56535435
BCL9L	1.0	0.077810936	G	0.56512076
TYMP	1.0	0.22085871	G	0.5650818
PAQR7	1.0	0.3293656	G	0.56500393
GABBR1	1.0	0.44595006	G	0.5649261
RBBP5	1.0	0.111597374	G	0.5646146
INAFM1	1.0	0.91090757	G	0.56453675
RNPEPL1	1.0	0.15661423	G	0.56418633
NUMBL	1.0	0.25479558	G	0.56395274
CLBA1	1.0	1.2897818	G	0.5637581
FAR1	1.0	0.09182407	G	0.56309617
WDR37	1.0	0.58769697	G	0.5629015
AC092747.4	1.0	0.41667953	G	0.5627458
COPS8	1.0	0.14947316	G	0.5627458
DCP1A	1.0	0.12836914	G	0.56259006
RNF144B	1.0	0.2798911	G	0.5624343
VLDLR	1.0	0.23453972	G	0.5623565
EIF4E	1.0	-0.0118513685	G	0.5621228
ALG12	1.0	0.035605293	G	0.5618114
WDR91	1.0	0.9271337	G	0.5617335
PFKL	1.0	0.08778503	G	0.5613831
FAM219B	1.0	0.18437324	G	0.56111056
PWWP2A	1.0	0.14952713	G	0.5609159
TENT5B	1.0	0.13606222	G	0.5609159
CSTF2	1.0	1.278108	G	0.56060445
OBSL1	1.0	0.062635735	G	0.5604876
ZNF830	1.0	-0.023332302	G	0.5604876
MAN2C1	1.0	0.13275373	G	0.5604098
POLR2F	1.0	0.12849608	G	0.56037086
FADD	1.0	0.15023601	G	0.5603319
AP001783.1	1.0	0.8012057	G	0.5603319
MAML2	1.0	0.5172704	G	0.5603319
RRAGB	1.0	0.22686645	G	0.55978686
GART	1.0	0.13783276	G	0.55967003
ELOVL6	1.0	0.116575725	G	0.55947536
C4orf3	1.0	0.100922875	G	0.5592418
ISCA1	1.0	0.16699271	G	0.55854094
FOXRED1	1.0	0.48119405	G	0.5584631
CCDC112	1.0	-0.02293559	G	0.5581906
RYR2	1.0	0.8928005	G	0.5581127
MELK	1.0	1.4922823	G	0.55780125
C1orf109	1.0	0.120401345	G	0.5576844
TNFAIP3	1.0	0.00029706533	G	0.55745083
DDX60	1.0	0.38036254	G	0.5572951
VPS13C	1.0	0.09093908	G	0.5570615
RBM22	1.0	0.030567719	G	0.5569836
XRCC4	1.0	0.23535185	G	0.55690575
NBN	1.0	0.082650125	G	0.5568279
MIR222HG	1.0	0.18756717	G	0.55663323
NEDD1	1.0	0.037321083	G	0.55663323
LRIG3	1.0	0.23502935	G	0.55663323
SNRPD1	1.0	0.114389114	G	0.55659425
CEP76	1.0	2.1321714	G	0.55636066
SPATA5L1	1.0	0.21238874	G	0.5562828
IGHMBP2	1.0	0.85358405	G	0.556166
SYNJ1	1.0	0.73323524	G	0.5556599
TCEAL8	1.0	0.06489891	G	0.555582
TRAPPC2L	1.0	0.044141512	G	0.55554307
APLP2	1.0	0.06653089	G	0.5554263
NUDT5	1.0	0.103308335	G	0.5551537
XYLB	1.0	2.767081	G	0.55503696
LRRC14	1.0	0.22716203	G	0.5548812
GNG11	1.0	0.19968894	G	0.5544919
DOLK	1.0	0.42950317	G	0.5542583
CLPTM1	1.0	0.096330635	G	0.55410254
SLC25A36	1.0	0.046237245	G	0.55402464
ASNS	1.0	0.03655816	G	0.55382997
KIF1C	1.0	0.06962307	G	0.5534796
HOXC-AS1	1.0	2.5341756	G	0.5534017
RAI1	1.0	0.15684168	G	0.55320704
SAR1B	1.0	0.00060958863	G	0.5531681
ZNF346	1.0	2.4513216	G	0.5530903
N6AMT1	1.0	1.0784292	G	0.5530124
FASTKD1	1.0	0.32594767	G	0.55297345
TET2	1.0	0.039521467	G	0.5527788
FKBP3	1.0	0.114266686	G	0.55262303
C15orf40	1.0	0.0642882	G	0.55262303
BACE1	1.0	0.15335561	G	0.5523116
AC018647.2	1.0	0.20456874	G	0.5523116
COPS2	1.0	0.11451915	G	0.5522337
ATRIP	1.0	0.7801144	G	0.55188334
RNF169	1.0	0.20470378	G	0.5516887
TMEM234	1.0	0.4415733	G	0.5516887
ACLY	1.0	0.09541175	G	0.5516887
POLM	1.0	0.60738254	G	0.55129933
FBXO21	1.0	0.06354281	G	0.55091
C17orf51	1.0	0.19406521	G	0.5506374
GLRX5	1.0	0.10025679	G	0.55028707
BRD2	1.0	0.08790644	G	0.55028707
IPO11	1.0	0.17034596	G	0.5498198
COMMD1	1.0	0.066992804	G	0.54970306
AMOTL1	1.0	0.059171025	G	0.54927474
CREBRF	1.0	0.11130311	G	0.5491969
DHX8	1.0	0.15202372	G	0.54880756
CFAP300	1.0	0.6761446	G	0.5487297
PEG10	1.0	0.15445898	G	0.5486129
WDR74	1.0	0.1839425	G	0.5484182
ALG14	1.0	0.3625367	G	0.5483404
GATAD2B	1.0	0.19414234	G	0.5481457
WAPL	1.0	0.027846111	G	0.5480289
TRMT12	1.0	0.47839037	G	0.54787314
FOXC2	1.0	0.16651309	G	0.5474838
INPP5B	1.0	0.76361924	G	0.54740596
PPIP5K2	1.0	0.1821222	G	0.5473281
GPR137	1.0	0.22795025	G	0.54709446
SUCLG1	1.0	0.102594994	G	0.5467051
NEK11	1.0	0.91000134	G	0.5466273
TWNK	1.0	0.24096158	G	0.5461601
TRDMT1	1.0	0.34852788	G	0.54600435
PRMT8	1.0	0.037630897	G	0.54506993
HOXA9	1.0	0.20019548	G	0.54506993
HAUS1	1.0	0.2825592	G	0.5447585
SKI	1.0	0.09357706	G	0.54460275
NSMAF	1.0	0.11871847	G	0.54405767
LMO4	1.0	0.15237875	G	0.54405767
OXCT1	1.0	0.13759397	G	0.5439798
FAM129B	1.0	0.06193118	G	0.5438241
ITGB1	1.0	0.008624663	G	0.5438241
GNS	1.0	0.029345341	G	0.54343474
CEP70	1.0	0.36160386	G	0.54312325
CTIF	1.0	0.047257997	G	0.54288965
CLDN15	1.0	0.28728622	G	0.5428118
C2orf69	1.0	0.13782886	G	0.54265606
SESN1	1.0	0.16378008	G	0.5424225
ZNF37A	1.0	0.09686837	G	0.54234457
CUTC	1.0	0.0343696	G	0.54207206
AC040169.1	1.0	0.9853077	G	0.54179955
DNAJC25	1.0	-0.18817455	G	0.54179955
MSH2	1.0	0.16240145	G	0.54172164
MPP1	1.0	0.47642976	G	0.5410209
ABHD14A-ACY1	1.0	2.2809372	G	0.5401643
RER1	1.0	0.11032789	G	0.54008645
AASDH	1.0	0.24312861	G	0.5400475
SUOX	1.0	0.69616914	G	0.5399696
FAM210A	1.0	-0.009394562	G	0.5399307
WDR18	1.0	0.14551024	G	0.53985286
CHMP4A	1.0	0.04554974	G	0.53981394
DHX16	1.0	0.22766432	G	0.53954136
TIMM29	1.0	0.5325539	G	0.53954136
AOX1	1.0	0.15753497	G	0.5393856
NDUFS5	1.0	0.1354562	G	0.5393078
AC130650.2	1.0	2.1882875	G	0.5392299
ZMYM5	1.0	0.029099405	G	0.5387627
ELP2	1.0	0.0045116064	G	0.53813976
TMEM44-AS1	1.0	24.912344	G	0.537984
POFUT2	1.0	0.0405668	G	0.53755575
CNPY4	1.0	0.6469848	G	0.53728324
ZNF860	1.0	1.6500087	G	0.53728324
TAB3	1.0	0.06373981	G	0.53697175
ASB15	1.0	0.7260663	G	0.53650457
TRAPPC11	1.0	0.27650756	G	0.5360763
BRD8	1.0	0.063134715	G	0.53588164
C3orf14	1.0	0.37463775	G	0.5357259
BHLHE40	1.0	0.93498373	G	0.53564805
CGGBP1	1.0	0.09441801	G	0.5354923
HNRNPLL	1.0	0.17711215	G	0.5352587
TARS2	1.0	0.31400213	G	0.5347136
MAFB	1.0	-0.027948422	G	0.5347136
LINC01560	1.0	1.7643696	G	0.5347136
FBH1	1.0	0.08178503	G	0.5346357
GPKOW	1.0	0.27031612	G	0.5346357
ARL17A	1.0	0.50292903	G	0.5345968
PUS1	1.0	0.09529743	G	0.53440213
THAP4	1.0	0.12510243	G	0.53420746
ARHGAP1	1.0	0.11207736	G	0.5340907
HEATR5A	1.0	0.36469984	G	0.53393495
HSD3B7	1.0	0.60741895	G	0.5337792
ZNF286A	1.0	1.6774107	G	0.5335456
CCNL2	1.0	0.058084268	G	0.5334677
POLK	1.0	0.022080643	G	0.53338987
BYSL	1.0	0.099723674	G	0.53338987
ZNF626	1.0	1.0483545	G	0.5331563
TMEM104	1.0	0.2559495	G	0.5323776
NUP43	1.0	0.25563857	G	0.5317936
SRSF2	1.0	0.116062984	G	0.5317547
UBE2L6	1.0	0.10488574	G	0.53163785
MRAS	1.0	0.111862876	G	0.5315211
AFAP1	1.0	0.19773318	G	0.5315211
KITLG	1.0	1.3670999	G	0.5314432
IMPA1	1.0	0.071894236	G	0.53105384
DEXI	1.0	0.083602704	G	0.530976
TMEM254	1.0	0.40826446	G	0.530976
PAK2	1.0	0.13420635	G	0.5307035
FUNDC1	1.0	0.15624033	G	0.5306256
ZFYVE26	1.0	0.50009924	G	0.53058666
SAMD9	1.0	0.08392661	G	0.53058666
HDAC4	1.0	1.0003575	G	0.53035307
PLCB3	1.0	-0.050093926	G	0.53035307
SLC35A3	1.0	0.068236984	G	0.5301973
SEPHS1	1.0	0.2484416	G	0.5301195
SNHG10	1.0	0.98263514	G	0.5301195
AC091729.3	1.0	1.0040096	G	0.5300416
PLA2G12A	1.0	0.06712377	G	0.5295744
WDR5B	1.0	0.5816012	G	0.5294965
ATXN7L3	1.0	0.0769276	G	0.52941865
DUSP5	1.0	0.01819495	G	0.52918506
COA6	1.0	0.12209743	G	0.5290293
GOLPH3	1.0	0.071734935	G	0.5290293
BRCA1	1.0	0.5917218	G	0.5290293
METTL14	1.0	0.16195716	G	0.52887356
COX6C	1.0	0.060145505	G	0.5285621
FHIT	1.0	0.37364176	G	0.5284842
PMVK	1.0	0.10119745	G	0.5284842
C17orf67	1.0	0.5205724	G	0.5284064
SNW1	1.0	0.068869725	G	0.5282117
AGAP2-AS1	1.0	0.18681428	G	0.5281728
EIF5A2	1.0	0.3375633	G	0.5281728
ISCA2	1.0	0.09200417	G	0.5281728
VPS37B	1.0	0.13230829	G	0.5281728
C15orf41	1.0	0.7100089	G	0.5279002
ZNF33A	1.0	0.0011616074	G	0.52723837
ZBTB44	1.0	0.043361466	G	0.52719945
AC005034.3	1.0	1.0780306	G	0.5270826
PAQR6	1.0	1.2017165	G	0.5269269
ULK1	1.0	-0.042796675	G	0.5269269
