chr	start	end	cell_id	state	copy
4	128500001	1.29e+08	2N D	2	1.8368220060295
4	129000001	129500000	2N D	2	2.00699032872029
4	129500001	1.3e+08	2N D	2	1.95112085844733
4	130000001	130500000	2N D	2	2.05048315553266
4	130500001	1.31e+08	2N D	2	1.99538877705389
4	131000001	131500000	2N D	2	1.98277725819705
4	131500001	1.32e+08	2N D	2	2.00925708755941
4	132000001	132500000	2N D	2	1.94745868776761
4	132500001	1.33e+08	2N D	2	1.55632759965526
4	133000001	133500000	2N D	2	1.96850286856345
4	133500001	1.34e+08	2N D	2	1.96886727828816
4	134000001	134500000	2N D	2	1.91857505474585
4	134500001	1.35e+08	2N D	2	1.97765938645458
4	135000001	135500000	2N D	2	1.94566454986987
4	135500001	1.36e+08	2N D	2	1.95014931079093
4	136000001	136500000	2N D	2	1.94448825588407
4	136500001	1.37e+08	2N D	2	1.96446914187455
4	137000001	137500000	2N D	2	1.9020373712786
4	137500001	1.38e+08	2N D	2	1.9746642441183
4	138000001	138500000	2N D	2	1.95243059730905
4	138500001	1.39e+08	2N D	2	1.97697122331524
4	139000001	139500000	2N D	2	2.01842212534711
4	139500001	1.4e+08	2N D	2	2.02227863431117
4	140000001	140500000	2N D	2	1.88585644344042
4	140500001	1.41e+08	2N D	2	2.02228435151354
4	141000001	141500000	2N D	2	2.02532975312775
4	141500001	1.42e+08	2N D	2	2.05451248378444
4	142000001	142500000	2N D	2	2.03585540855521
4	142500001	1.43e+08	2N D	2	2.07967164154775
4	143000001	143500000	2N D	2	2.0445213016386
4	143500001	1.44e+08	2N D	2	2.00814597716687
4	144000001	144500000	2N D	2	2.0314842993254
4	144500001	1.45e+08	2N D	2	1.90101716521361
4	145000001	145500000	2N D	2	2.02499869043391
4	145500001	1.46e+08	2N D	2	2.03655029482366
4	146000001	146500000	2N D	2	1.98372956267174
4	146500001	1.47e+08	2N D	2	1.97865732705682
4	147000001	147500000	2N D	2	2.0345654358473
4	147500001	1.48e+08	2N D	2	1.99945757152232
4	148000001	148500000	2N D	2	2.03814323334411
4	148500001	1.49e+08	2N D	2	2.04232659300847
4	149000001	149500000	2N D	2	2.058165383692
4	149500001	1.5e+08	2N D	2	2.04143214561924
4	150000001	150500000	2N D	2	2.00185185879732
4	150500001	1.51e+08	2N D	2	2.02094130995201
4	151000001	151500000	2N D	2	1.87081442704154
4	151500001	1.52e+08	2N D	2	1.86072571205426
4	152000001	152500000	2N D	2	1.926752389043
4	152500001	1.53e+08	2N D	2	2.1074086316999
4	153000001	153500000	2N D	2	2.04464816125702
4	153500001	1.54e+08	2N D	2	1.9902164900713
4	154000001	154500000	2N D	2	1.99916062553227
4	154500001	1.55e+08	2N D	2	2.05464508996263
4	155000001	155500000	2N D	2	2.08905480634807
4	155500001	1.56e+08	2N D	2	2.02386127955944
4	156000001	156500000	2N D	2	2.00723410507158
4	156500001	1.57e+08	2N D	2	1.96527431087756
4	157000001	157500000	2N D	2	2.01014121350579
4	157500001	1.58e+08	2N D	2	2.03944719212386
4	158000001	158500000	2N D	2	1.97610652638417
4	158500001	1.59e+08	2N D	2	1.94835002284772
4	159000001	159500000	2N D	2	2.03020879092888
4	159500001	1.6e+08	2N D	2	1.95550720400242
4	160000001	160500000	2N D	2	1.96672263789747
4	160500001	1.61e+08	2N D	2	1.97480155137293
4	161000001	161500000	2N D	2	1.98133164162971
4	161500001	1.62e+08	2N D	2	1.89659465593007
4	162000001	162500000	2N D	2	2.03205048273542
4	162500001	1.63e+08	2N D	2	1.99831448251094
4	163000001	163500000	2N D	2	2.02212376394908
4	163500001	1.64e+08	2N D	2	1.98630543389255
4	164000001	164500000	2N D	2	1.9809319058389
4	164500001	1.65e+08	2N D	2	2.05975692515137
4	165000001	165500000	2N D	2	1.91233492441948
4	165500001	1.66e+08	2N D	2	1.93312650093731
4	166000001	166500000	2N D	2	1.98206068616892
4	166500001	1.67e+08	2N D	2	2.05526458475403
4	167000001	167500000	2N D	2	1.91227722049838
4	167500001	1.68e+08	2N D	2	1.9607251456947
4	168000001	168500000	2N D	2	1.95014782769941
4	168500001	1.69e+08	2N D	2	2.0414722990307
4	169000001	169500000	2N D	2	2.0221087328355
4	169500001	1.7e+08	2N D	2	2.04877901749367
4	170000001	170500000	2N D	2	1.98121830428837
4	170500001	1.71e+08	2N D	2	1.95598941771959
4	171000001	171500000	2N D	2	1.99229017811947
4	171500001	1.72e+08	2N D	2	1.97311354424435
4	172000001	172500000	2N D	2	1.95026279895511
4	172500001	1.73e+08	2N D	2	1.92467296265471
4	173000001	173500000	2N D	2	1.9248300526343
4	173500001	1.74e+08	2N D	2	2.02879076686212
4	174000001	174500000	2N D	2	2.00404902849762
4	174500001	1.75e+08	2N D	2	2.02661474692798
4	175000001	175500000	2N D	2	2.00015911675241
4	175500001	1.76e+08	2N D	2	1.96236663824862
4	176000001	176500000	2N D	2	1.95487284387393
4	176500001	1.77e+08	2N D	2	1.95193503948488
4	177000001	177500000	2N D	2	2.00739469849487
4	177500001	1.78e+08	2N D	2	2.01186672869688
4	178000001	178500000	2N D	2	1.98840521700356
4	178500001	1.79e+08	2N D	2	2.07862054575949
4	179000001	179500000	2N D	2	1.97978076771024
4	179500001	1.8e+08	2N D	2	1.96497785080053
4	180000001	180500000	2N D	2	1.95469292294195
4	180500001	1.81e+08	2N D	2	1.91829532674205
4	181000001	181500000	2N D	2	1.98136201793067
4	181500001	1.82e+08	2N D	2	1.94832052560013
4	182000001	182500000	2N D	2	2.03310666551659
4	182500001	1.83e+08	2N D	2	2.05378160527672
4	183000001	183500000	2N D	2	2.03773634273564
4	183500001	1.84e+08	2N D	2	1.95344417714792
4	184000001	184500000	2N D	2	1.98118580524799
4	184500001	1.85e+08	2N D	2	1.96896852689986
4	185000001	185500000	2N D	2	2.00056800594618
4	185500001	1.86e+08	2N D	2	1.98564393256521
4	186000001	186500000	2N D	2	1.93094754252829
4	186500001	1.87e+08	2N D	2	2.00707344462797
4	187000001	187500000	2N D	2	1.99116719599913
4	187500001	1.88e+08	2N D	2	1.95217287034666
4	188000001	188500000	2N D	2	2.08134875145293
4	188500001	1.89e+08	2N D	2	1.97554950373693
4	189000001	189500000	2N D	2	1.89771976817731
4	189500001	1.9e+08	2N D	2	1.9689697904561
4	190000001	190500000	2N D	2	1.99183482894143
4	190500001	1.91e+08	2N D	2	3.07842900681591
4	191000001	191500000	2N D	2	NA
5	1	5e+05	2N D	2	NA
5	500001	1e+06	2N D	2	2.01883526752823
5	1000001	1500000	2N D	2	2.26979443744743
5	1500001	2e+06	2N D	2	1.95038490638048
5	2000001	2500000	2N D	2	2.04268231490029
5	2500001	3e+06	2N D	2	2.00652269559854
5	3000001	3500000	2N D	2	2.02924018052998
5	3500001	4e+06	2N D	2	2.0241058497478
5	4000001	4500000	2N D	2	2.07345186058621
5	4500001	5e+06	2N D	2	2.0110892656101
5	5000001	5500000	2N D	2	2.00841116073003
5	5500001	6e+06	2N D	2	2.16122531345892
5	6000001	6500000	2N D	2	2.05715578370211
5	6500001	7e+06	2N D	2	2.04570975623325
5	7000001	7500000	2N D	2	1.94520138112141
5	7500001	8e+06	2N D	2	2.00614955837685
5	8000001	8500000	2N D	2	1.99254522923465
5	8500001	9e+06	2N D	2	2.05495557978759
5	9000001	9500000	2N D	2	2.13062159665346
5	9500001	1e+07	2N D	2	2.07837862970084
5	10000001	10500000	2N D	2	1.9716505649064
5	10500001	1.1e+07	2N D	2	2.07886844438092
5	11000001	11500000	2N D	2	2.03999015829535
5	11500001	1.2e+07	2N D	2	2.00283569986432
5	12000001	12500000	2N D	2	1.97294697340267
5	12500001	1.3e+07	2N D	2	1.90047963076451
5	13000001	13500000	2N D	2	2.03048055144457
5	13500001	1.4e+07	2N D	2	2.09407291711583
5	14000001	14500000	2N D	2	2.02455209796648
5	14500001	1.5e+07	2N D	2	1.99929123076166
5	15000001	15500000	2N D	2	2.06339750999789
5	15500001	1.6e+07	2N D	2	2.04254450300243
5	16000001	16500000	2N D	2	2.03258582485926
5	16500001	1.7e+07	2N D	2	2.01800390976471
5	17000001	17500000	2N D	2	1.95934635618515
5	17500001	1.8e+07	2N D	2	NA
5	18000001	18500000	2N D	2	2.05296409204653
5	18500001	1.9e+07	2N D	2	1.9694747135808
5	19000001	19500000	2N D	2	1.97394111837181
5	19500001	2e+07	2N D	2	2.02373431361976
5	20000001	20500000	2N D	2	1.99071835831779
5	20500001	2.1e+07	2N D	2	1.84634623470779
5	21000001	21500000	2N D	2	1.88271478596325
5	21500001	2.2e+07	2N D	2	2.18680983656895
5	22000001	22500000	2N D	2	1.97939253906615
5	22500001	2.3e+07	2N D	2	2.00368079726406
5	23000001	23500000	2N D	2	2.03166336253218
5	23500001	2.4e+07	2N D	2	1.84260151696737
5	24000001	24500000	2N D	2	2.00004772679183
5	24500001	2.5e+07	2N D	2	2.04087610112846
5	25000001	25500000	2N D	2	1.94064057992926
5	25500001	2.6e+07	2N D	2	1.95937107878524
5	26000001	26500000	2N D	2	1.9328890653779
5	26500001	2.7e+07	2N D	2	1.99341053630124
5	27000001	27500000	2N D	2	2.0088359369603
5	27500001	2.8e+07	2N D	2	1.97271164509428
5	28000001	28500000	2N D	2	1.94831714884121
5	28500001	2.9e+07	2N D	2	1.9389479919012
5	29000001	29500000	2N D	2	1.9837435284427
5	29500001	3e+07	2N D	2	1.96072520312124
5	30000001	30500000	2N D	2	1.95861223803042
5	30500001	3.1e+07	2N D	2	2.02836866713886
5	31000001	31500000	2N D	2	2.07182779412839
5	31500001	3.2e+07	2N D	2	2.01947631468076
5	32000001	32500000	2N D	2	1.99088599460413
5	32500001	3.3e+07	2N D	2	2.07641767337531
5	33000001	33500000	2N D	2	2.08996560750197
5	33500001	3.4e+07	2N D	2	2.15923319575898
5	34000001	34500000	2N D	2	2.12836915345419
5	34500001	3.5e+07	2N D	2	2.022570037706
5	35000001	35500000	2N D	2	2.08320212095787
5	35500001	3.6e+07	2N D	2	2.00716765697761
5	36000001	36500000	2N D	2	2.06158045519689
5	36500001	3.7e+07	2N D	2	2.01744601358935
5	37000001	37500000	2N D	2	1.88263583007656
5	37500001	3.8e+07	2N D	2	2.00454502581993
5	38000001	38500000	2N D	2	2.08538440851495
5	38500001	3.9e+07	2N D	2	2.05946388151169
5	39000001	39500000	2N D	2	2.07632017638684
5	39500001	4e+07	2N D	2	1.99522373933472
5	40000001	40500000	2N D	2	2.07379852007143
5	40500001	4.1e+07	2N D	2	1.96228698788932
5	41000001	41500000	2N D	2	2.03929240604791
5	41500001	4.2e+07	2N D	2	2.08212332591296
5	42000001	42500000	2N D	2	2.02961022637356
5	42500001	4.3e+07	2N D	2	1.99409004020912
5	43000001	43500000	2N D	2	1.93440144515176
5	43500001	4.4e+07	2N D	2	1.98960388839289
5	44000001	44500000	2N D	2	2.00186953616999
5	44500001	4.5e+07	2N D	2	2.02084411573349
5	45000001	45500000	2N D	2	1.9672411103684
5	45500001	4.6e+07	2N D	2	1.649438179976
5	46000001	46500000	2N D	2	NA
5	46500001	4.7e+07	2N D	2	NA
5	47000001	47500000	2N D	2	NA
5	47500001	4.8e+07	2N D	2	NA
5	48000001	48500000	2N D	2	NA
5	48500001	4.9e+07	2N D	2	NA
5	49000001	49500000	2N D	2	NA
5	49500001	5e+07	2N D	2	1.79358673472414
5	50000001	50500000	2N D	2	1.98581946036877
5	50500001	5.1e+07	2N D	2	1.98726420309994
5	51000001	51500000	2N D	2	1.99505195409135
5	51500001	5.2e+07	2N D	2	2.03843086395292
5	52000001	52500000	2N D	2	2.046210700436
5	52500001	5.3e+07	2N D	2	2.04213546330387
5	53000001	53500000	2N D	2	2.03327973125406
5	53500001	5.4e+07	2N D	2	2.14598410849295
5	54000001	54500000	2N D	2	2.12313023294256
5	54500001	5.5e+07	2N D	2	1.90284004629025
5	55000001	55500000	2N D	2	1.99380964402109
5	55500001	5.6e+07	2N D	2	2.06676592383453
5	56000001	56500000	2N D	2	1.98972574350762
5	56500001	5.7e+07	2N D	2	2.0394065581256
5	57000001	57500000	2N D	2	2.0106675912295
5	57500001	5.8e+07	2N D	2	2.00550034704448
5	58000001	58500000	2N D	2	2.07757070397195
5	58500001	5.9e+07	2N D	2	2.03809607931827
5	59000001	59500000	2N D	2	2.03320687216848
5	59500001	6e+07	2N D	2	2.0486039714821
5	60000001	60500000	2N D	2	2.0490925104359
5	60500001	6.1e+07	2N D	2	2.00831549355632
5	61000001	61500000	2N D	2	2.16233913459825
5	61500001	6.2e+07	2N D	2	1.97559595106843
5	62000001	62500000	2N D	2	1.97883488140696
5	62500001	6.3e+07	2N D	2	2.01710081163619
5	63000001	63500000	2N D	2	2.01656118408403
5	63500001	6.4e+07	2N D	2	2.00865230522994
5	64000001	64500000	2N D	2	2.08982862300001
5	64500001	6.5e+07	2N D	2	1.93300464886283
5	65000001	65500000	2N D	2	1.99449336476451
5	65500001	6.6e+07	2N D	2	2.04190589874898
5	66000001	66500000	2N D	2	2.09325705840497
5	66500001	6.7e+07	2N D	2	2.04417175990548
5	67000001	67500000	2N D	2	2.00996428475399
5	67500001	6.8e+07	2N D	2	2.08803254442047
5	68000001	68500000	2N D	2	2.0000940141323
5	68500001	6.9e+07	2N D	2	1.36600516460789
5	69000001	69500000	2N D	2	0.213441518401561
5	69500001	7e+07	2N D	2	0.209031249660738
5	70000001	70500000	2N D	2	0.358770481439324
5	70500001	7.1e+07	2N D	2	1.42684807824741
5	71000001	71500000	2N D	2	2.07625501463393
5	71500001	7.2e+07	2N D	2	2.07254226818764
5	72000001	72500000	2N D	2	1.94279206639931
5	72500001	7.3e+07	2N D	2	2.04948453950841
5	73000001	73500000	2N D	2	2.07776520344634
5	73500001	7.4e+07	2N D	2	2.03191722132021
5	74000001	74500000	2N D	2	1.99164949310351
5	74500001	7.5e+07	2N D	2	1.95114877232347
5	75000001	75500000	2N D	2	2.05075744797286
5	75500001	7.6e+07	2N D	2	2.02410149752222
5	76000001	76500000	2N D	2	1.9450073381893
5	76500001	7.7e+07	2N D	2	2.03935313552428
5	77000001	77500000	2N D	2	1.96619536524263
5	77500001	7.8e+07	2N D	2	1.98255017668086
5	78000001	78500000	2N D	2	1.99239310486771
5	78500001	7.9e+07	2N D	2	1.92429429209944
5	79000001	79500000	2N D	2	2.0013982447545
5	79500001	8e+07	2N D	2	1.92556877305735
5	80000001	80500000	2N D	2	2.00823288181655
5	80500001	8.1e+07	2N D	2	1.95813134740526
5	81000001	81500000	2N D	2	1.95393151785817
5	81500001	8.2e+07	2N D	2	2.01381218938722
5	82000001	82500000	2N D	2	2.0382825692007
5	82500001	8.3e+07	2N D	2	2.00325658194813
5	83000001	83500000	2N D	2	2.0253276846048
5	83500001	8.4e+07	2N D	2	1.89304178493649
5	84000001	84500000	2N D	2	1.94885299369345
5	84500001	8.5e+07	2N D	2	1.95374373482392
5	85000001	85500000	2N D	2	1.96714596446889
5	85500001	8.6e+07	2N D	2	1.94857097083355
5	86000001	86500000	2N D	2	1.99654211753802
5	86500001	8.7e+07	2N D	2	1.99481941001287
5	87000001	87500000	2N D	2	2.01381136661992
5	87500001	8.8e+07	2N D	2	1.95136941991226
5	88000001	88500000	2N D	2	2.00890973894308
5	88500001	8.9e+07	2N D	2	2.04426310853986
5	89000001	89500000	2N D	2	2.02307893182159
5	89500001	9e+07	2N D	2	1.9251453014745
5	90000001	90500000	2N D	2	2.10520578774521
5	90500001	9.1e+07	2N D	2	1.97754417125834
5	91000001	91500000	2N D	2	2.01079776293216
5	91500001	9.2e+07	2N D	2	NA
5	92000001	92500000	2N D	2	2.02696327886401
5	92500001	9.3e+07	2N D	2	1.91928255588745
5	93000001	93500000	2N D	2	1.98564893337927
5	93500001	9.4e+07	2N D	2	1.9735640204787
5	94000001	94500000	2N D	2	2.04775607712049
5	94500001	9.5e+07	2N D	2	1.98762689354638
5	95000001	95500000	2N D	2	2.05705095737036
5	95500001	9.6e+07	2N D	2	2.04339009631642
5	96000001	96500000	2N D	2	2.0255345608738
5	96500001	9.7e+07	2N D	2	1.98355908537386
5	97000001	97500000	2N D	2	1.98091928272959
5	97500001	9.8e+07	2N D	2	2.01951961285436
5	98000001	98500000	2N D	2	1.94728972021934
5	98500001	9.9e+07	2N D	2	1.61400247264564
5	99000001	99500000	2N D	2	1.86392171330696
5	99500001	1e+08	2N D	2	1.8936650986434
5	100000001	100500000	2N D	2	1.98652125546394
5	100500001	1.01e+08	2N D	2	1.99432585126069
5	101000001	101500000	2N D	2	1.95291336979222
5	101500001	1.02e+08	2N D	2	1.99237233400625
5	102000001	102500000	2N D	2	2.00549060502638
5	102500001	1.03e+08	2N D	2	2.00772479937932
5	103000001	103500000	2N D	2	1.91038385386556
5	103500001	1.04e+08	2N D	2	1.96558002793518
5	104000001	104500000	2N D	2	1.95252429274334
5	104500001	1.05e+08	2N D	2	1.9581923248447
5	105000001	105500000	2N D	2	1.98488229371222
5	105500001	1.06e+08	2N D	2	1.97403687285002
5	106000001	106500000	2N D	2	1.9686304270133
5	106500001	1.07e+08	2N D	2	2.09583499014142
5	107000001	107500000	2N D	2	2.083965262165
5	107500001	1.08e+08	2N D	2	1.95692342078158
5	108000001	108500000	2N D	2	1.96766781061435
5	108500001	1.09e+08	2N D	2	2.01443987151048
5	109000001	109500000	2N D	2	2.05061334169658
5	109500001	1.1e+08	2N D	2	1.9950017527926
5	110000001	110500000	2N D	2	2.05805643027715
5	110500001	1.11e+08	2N D	2	2.05096499872846
5	111000001	111500000	2N D	2	2.04493923993323
5	111500001	1.12e+08	2N D	2	2.05472319563532
5	112000001	112500000	2N D	2	2.00805500285446
5	112500001	1.13e+08	2N D	2	2.03157648863616
5	113000001	113500000	2N D	2	2.09232745958212
5	113500001	1.14e+08	2N D	2	2.02917999815
5	114000001	114500000	2N D	2	2.0584041229347
5	114500001	1.15e+08	2N D	2	1.99068978680968
5	115000001	115500000	2N D	2	2.08581544342062
5	115500001	1.16e+08	2N D	2	2.09279032432522
5	116000001	116500000	2N D	2	1.99888647344426
5	116500001	1.17e+08	2N D	2	2.01482338841627
5	117000001	117500000	2N D	2	2.00834703342746
5	117500001	1.18e+08	2N D	2	2.03713371348437
5	118000001	118500000	2N D	2	1.96147338254779
5	118500001	1.19e+08	2N D	2	2.00824221851831
5	119000001	119500000	2N D	2	1.9852686237156
5	119500001	1.2e+08	2N D	2	1.98559795314483
5	120000001	120500000	2N D	2	1.95310420618327
5	120500001	1.21e+08	2N D	2	1.98080052918271
5	121000001	121500000	2N D	2	1.99447579003388
5	121500001	1.22e+08	2N D	2	2.04294036173496
5	122000001	122500000	2N D	2	1.93157697847516
5	122500001	1.23e+08	2N D	2	2.00751303381323
5	123000001	123500000	2N D	2	2.09384783602069
5	123500001	1.24e+08	2N D	2	2.05858560427626
5	124000001	124500000	2N D	2	1.99588593816596
5	124500001	1.25e+08	2N D	2	2.03958499800817
5	125000001	125500000	2N D	2	2.05182935786629
5	125500001	1.26e+08	2N D	2	1.99598696511376
5	126000001	126500000	2N D	2	1.97157676628525
5	126500001	1.27e+08	2N D	2	2.01494664592538
5	127000001	127500000	2N D	2	2.04428864311932
5	127500001	1.28e+08	2N D	2	2.01182770513373
5	128000001	128500000	2N D	2	2.01055892488376
5	128500001	1.29e+08	2N D	2	1.95453213232159
5	129000001	129500000	2N D	2	2.01877423432725
5	129500001	1.3e+08	2N D	2	2.01011563265622
5	130000001	130500000	2N D	2	2.00857999958911
5	130500001	1.31e+08	2N D	2	1.95548575199961
5	131000001	131500000	2N D	2	1.99169164161255
5	131500001	1.32e+08	2N D	2	2.03414792038728
5	132000001	132500000	2N D	2	1.92026571586171
5	132500001	1.33e+08	2N D	2	2.02217001336434
5	133000001	133500000	2N D	2	2.08793111668957
5	133500001	1.34e+08	2N D	2	1.97371098837051
5	134000001	134500000	2N D	2	1.92128301916263
5	134500001	1.35e+08	2N D	2	2.06144681197785
5	135000001	135500000	2N D	2	1.90530247089721
5	135500001	1.36e+08	2N D	2	2.05331433688431
5	136000001	136500000	2N D	2	2.05731798612941
5	136500001	1.37e+08	2N D	2	2.10701562485314
5	137000001	137500000	2N D	2	1.97896972648255
5	137500001	1.38e+08	2N D	2	1.95837533595471
5	138000001	138500000	2N D	2	2.04617203502872
5	138500001	1.39e+08	2N D	2	NA
5	139000001	139500000	2N D	2	2.04054269411336
5	139500001	1.4e+08	2N D	2	1.93894522282823
5	140000001	140500000	2N D	2	1.85623694986057
5	140500001	1.41e+08	2N D	2	1.94496363893162
5	141000001	141500000	2N D	2	2.02506904176699
5	141500001	1.42e+08	2N D	2	2.01613647046084
5	142000001	142500000	2N D	2	2.10698759870855
5	142500001	1.43e+08	2N D	2	2.07984062849074
5	143000001	143500000	2N D	2	2.0886909942503
5	143500001	1.44e+08	2N D	2	2.14169857388396
5	144000001	144500000	2N D	2	2.02596481270599
5	144500001	1.45e+08	2N D	2	2.06360646986542
5	145000001	145500000	2N D	2	2.07752810506833
5	145500001	1.46e+08	2N D	2	1.91302287787156
5	146000001	146500000	2N D	2	2.03268664432475
5	146500001	1.47e+08	2N D	2	2.014510843765
5	147000001	147500000	2N D	2	2.01687092976081
5	147500001	1.48e+08	2N D	2	2.01566135257657
5	148000001	148500000	2N D	2	2.08700003784862
5	148500001	1.49e+08	2N D	2	2.03401292704212
5	149000001	149500000	2N D	2	2.06841201957824
5	149500001	1.5e+08	2N D	2	2.1400136139777
5	150000001	150500000	2N D	2	1.98579108874769
5	150500001	1.51e+08	2N D	2	2.11973459799113
5	151000001	151500000	2N D	2	1.99832520019887
5	151500001	1.52e+08	2N D	2	2.06192970752359
5	152000001	152500000	2N D	2	2.0028525261483
5	152500001	1.53e+08	2N D	2	2.05385976367159
5	153000001	153500000	2N D	2	2.10821528893619
5	153500001	1.54e+08	2N D	2	2.07216332615806
5	154000001	154500000	2N D	2	1.98246642703257
5	154500001	1.55e+08	2N D	2	2.09073735962652
5	155000001	155500000	2N D	2	NA
5	155500001	1.56e+08	2N D	2	2.09885407668599
5	156000001	156500000	2N D	2	2.0021600349526
5	156500001	1.57e+08	2N D	2	2.01026882965122
5	157000001	157500000	2N D	2	1.9779841928449
5	157500001	1.58e+08	2N D	2	2.10747358097845
5	158000001	158500000	2N D	2	2.07990268784881
5	158500001	1.59e+08	2N D	2	2.09937667443385
5	159000001	159500000	2N D	2	2.11375473210505
5	159500001	1.6e+08	2N D	2	1.98840730508573
5	160000001	160500000	2N D	2	2.05856644410276
5	160500001	1.61e+08	2N D	2	2.04097729833641
5	161000001	161500000	2N D	2	2.01435619634268
5	161500001	1.62e+08	2N D	2	2.00152148035893
5	162000001	162500000	2N D	2	1.98325667647961
5	162500001	1.63e+08	2N D	2	1.99437094659646
5	163000001	163500000	2N D	2	1.99988841313639
5	163500001	1.64e+08	2N D	2	2.04762817499643
5	164000001	164500000	2N D	2	1.9786841344151
5	164500001	1.65e+08	2N D	2	2.03803605182269
5	165000001	165500000	2N D	2	1.98672568111175
5	165500001	1.66e+08	2N D	2	1.97850035537777
5	166000001	166500000	2N D	2	1.97418086093858
5	166500001	1.67e+08	2N D	2	2.07364605397972
5	167000001	167500000	2N D	2	2.08061084251861
5	167500001	1.68e+08	2N D	2	2.04758922717384
5	168000001	168500000	2N D	2	2.11289716104819
5	168500001	1.69e+08	2N D	2	2.12470662306266
5	169000001	169500000	2N D	2	2.09378427806975
5	169500001	1.7e+08	2N D	2	2.10574389384998
5	170000001	170500000	2N D	2	1.97110764877751
5	170500001	1.71e+08	2N D	2	1.94393987848499
5	171000001	171500000	2N D	2	2.01610142836489
5	171500001	1.72e+08	2N D	2	2.0034688042064
5	172000001	172500000	2N D	2	2.07879402881445
5	172500001	1.73e+08	2N D	2	1.94929239805008
5	173000001	173500000	2N D	2	2.06360869682569
5	173500001	1.74e+08	2N D	2	2.11101112260132
5	174000001	174500000	2N D	2	2.05081871723907
5	174500001	1.75e+08	2N D	2	2.03597201234943
5	175000001	175500000	2N D	2	1.8066230782906
5	175500001	1.76e+08	2N D	2	1.75266512466005
5	176000001	176500000	2N D	2	1.9617000710912
5	176500001	1.77e+08	2N D	2	1.88955273310212
5	177000001	177500000	2N D	2	1.30949562240357
5	177500001	1.78e+08	2N D	2	2.01409367551739
5	178000001	178500000	2N D	2	2.05758560730828
5	178500001	1.79e+08	2N D	2	1.9141048135074
5	179000001	179500000	2N D	2	1.93786229362037
5	179500001	1.8e+08	2N D	2	1.92252724303866
5	180000001	180500000	2N D	2	1.89004489741339
5	180500001	1.81e+08	2N D	2	NA
6	1	5e+05	2N D	2	NA
6	500001	1e+06	2N D	2	2.0182821244725
6	1000001	1500000	2N D	2	2.05899925222877
6	1500001	2e+06	2N D	2	2.06433084979909
6	2000001	2500000	2N D	2	2.09910282728387
6	2500001	3e+06	2N D	2	2.00125546891317
6	3000001	3500000	2N D	2	1.95970039420418
6	3500001	4e+06	2N D	2	2.05774489910762
6	4000001	4500000	2N D	2	2.02576044229222
6	4500001	5e+06	2N D	2	2.03377201931703
6	5000001	5500000	2N D	2	2.1201630001448
6	5500001	6e+06	2N D	2	2.0553649941231
6	6000001	6500000	2N D	2	2.01557598766839
6	6500001	7e+06	2N D	2	2.06985792647008
6	7000001	7500000	2N D	2	1.92008414996625
6	7500001	8e+06	2N D	2	2.08453661842282
6	8000001	8500000	2N D	2	1.98594121063489
6	8500001	9e+06	2N D	2	1.9714241160453
6	9000001	9500000	2N D	2	2.04375511671322
6	9500001	1e+07	2N D	2	2.03795984580497
6	10000001	10500000	2N D	2	1.98185604633081
6	10500001	1.1e+07	2N D	2	1.94979473298404
6	11000001	11500000	2N D	2	2.07282090373539
6	11500001	1.2e+07	2N D	2	2.06232205469127
6	12000001	12500000	2N D	2	2.02379947007826
6	12500001	1.3e+07	2N D	2	2.01296191640612
6	13000001	13500000	2N D	2	2.12476754417771
6	13500001	1.4e+07	2N D	2	1.98334551224466
6	14000001	14500000	2N D	2	2.06310900504128
6	14500001	1.5e+07	2N D	2	2.09215320730378
6	15000001	15500000	2N D	2	2.01136464662943
6	15500001	1.6e+07	2N D	2	2.07035153148363
6	16000001	16500000	2N D	2	2.00483592988897
6	16500001	1.7e+07	2N D	2	2.08436719918355
6	17000001	17500000	2N D	2	1.98267654526552
6	17500001	1.8e+07	2N D	2	1.93423881181155
6	18000001	18500000	2N D	2	2.02034829840605
6	18500001	1.9e+07	2N D	2	2.03502641848248
6	19000001	19500000	2N D	2	1.99115627256548
6	19500001	2e+07	2N D	2	1.95401994835477
6	20000001	20500000	2N D	2	2.02445982138179
6	20500001	2.1e+07	2N D	2	1.98041978104717
6	21000001	21500000	2N D	2	2.00515261936028
6	21500001	2.2e+07	2N D	2	1.91720630320542
6	22000001	22500000	2N D	2	2.03376138064891
6	22500001	2.3e+07	2N D	2	2.08469473636428
6	23000001	23500000	2N D	2	2.04014218120531
6	23500001	2.4e+07	2N D	2	1.98171251656581
6	24000001	24500000	2N D	2	1.9895085046674
6	24500001	2.5e+07	2N D	2	1.97207037835492
6	25000001	25500000	2N D	2	2.05843116483426
6	25500001	2.6e+07	2N D	2	2.03472513772649
6	26000001	26500000	2N D	2	1.99490521574629
6	26500001	2.7e+07	2N D	2	1.65859253283437
6	27000001	27500000	2N D	2	2.01966890589503
6	27500001	2.8e+07	2N D	2	1.9780460562826
6	28000001	28500000	2N D	2	2.01063509281507
6	28500001	2.9e+07	2N D	2	1.90143747086038
6	29000001	29500000	2N D	2	1.98589670762106
6	29500001	3e+07	2N D	2	1.94847761863597
6	30000001	30500000	2N D	2	1.9572267931109
6	30500001	3.1e+07	2N D	2	2.0260504835333
6	31000001	31500000	2N D	2	1.88351908415897
6	31500001	3.2e+07	2N D	2	1.77104608829973
6	32000001	32500000	2N D	2	1.78094049046026
6	32500001	3.3e+07	2N D	2	1.88525761928668
